-1.684673925488157309e+00,-1.694757313887339301e+00,-1.653014864504494863e+00,7.854875236632923308e-01,7.792602718437388054e-01,7.004314532983244579e-01,-1.676636055463578134e-01,-1.550697000741765863e-01,-1.150046655307654930e-01,-1.136110775159235586e-01,-1.085423885867107113e-01,-8.986685555292232841e-02,3.419657778415960414e-01,3.322899604542346452e-01,2.661815072079907751e-01,-7.575449372142752102e-02,-3.672964250844663880e-02,1.235375960245006094e-02,-7.544617075645622395e-02,-1.316483959959863503e-01,-1.365257424576054313e-01,-2.017111005627655607e-01,-1.737407908770086662e-01,-1.522872143955966984e-01,1.708431898092477585e-01,1.619557932342386153e-01,1.311240965038854012e-01,6.199616988438598486e-02,8.660563464183315685e-02,1.147611747383853326e-01,1.108089001477696733e-02,-1.540742922024243913e-02,-5.952706208299204244e-02,-4.284561353183473364e-02,-3.655094979860105259e-02,-1.293749183050977788e-02,5.069875662707873376e-02,6.974655404849203211e-02,6.450742749337275150e-02,-9.483638812629477388e-02,-1.354596340110319486e-01,-9.882588760876888367e-02,-7.354781197493040490e-03,1.820506747024218386e-02,-2.860456039733789979e-02,4.211954912950073571e-02,4.009494987746809597e-02,5.744689922131756415e-02,2.476408041048884456e+00,1.118531593691147386e+01,2.510022048964944474e+01
-1.190446678019636773e+00,-1.122100096239074363e+00,-1.043070895118306973e+00,2.885961583236810180e-01,2.202131580094660035e-01,1.542008611891434733e-01,-1.136432905737766869e-01,-1.054021180932685903e-01,-1.124747518236143412e-01,-5.495015019025315840e-03,-2.549059789326797373e-02,-2.150482895329135918e-02,4.552990741238801403e-02,3.356765747890644996e-02,-2.254922624872176748e-02,-7.316025363354521083e-02,-7.138232852250771254e-02,-3.349590363008325689e-02,1.280276810362009077e-01,1.079825260542696397e-01,7.153290293952074830e-02,-1.986318527051221250e-01,-1.330205989499441688e-01,-7.620228006989100689e-02,8.760849191704873917e-02,3.745028859864308474e-02,8.348016629875483138e-03,5.971266629400966836e-02,7.903897064886546142e-02,7.646782250335407149e-02,-2.188713113676320210e-02,-2.222096339035887266e-03,2.876234429381427718e-02,-7.550418034538042278e-02,-8.395347490490520648e-02,-7.704504287766332504e-02,6.412045568437177434e-02,5.384641385432462068e-02,1.819069570550803719e-02,3.419452164015473333e-02,1.762822244778335795e-02,2.880458275502557550e-02,-1.427210770565704237e-02,-9.286135495137673099e-03,-3.190449687136072410e-02,-1.464247720973780968e-02,3.225322760101068977e-03,3.203021867549355611e-02,2.295760266930580329e+00,1.095829044959856446e+01,2.641634579945321448e+01
-1.357783536400636759e+00,-1.362430999566559109e+00,-1.328055565254591341e+00,2.494708037502965381e-01,2.883277532491164696e-01,3.001537787898789778e-01,8.410148199155649540e-02,4.929604491396231969e-02,-1.038630910074407263e-02,-1.884699385796145821e-01,-1.584246698263896969e-01,-9.834253572285012179e-02,2.805339217900847393e-01,2.352792097495007839e-01,1.676946829119021209e-01,1.446755140113419394e-02,-1.116426564970983762e-02,-3.758060155996575252e-02,-9.796283921287295138e-02,-4.218249371662406016e-02,1.709718335763783098e-02,6.303228833749814630e-02,2.862667288798492055e-02,-2.305305023136820092e-02,2.413297671426479531e-03,2.080260604843173211e-02,6.584979175791223771e-02,-1.409589337054908964e-02,-2.371171051729598772e-02,-5.911445491899697258e-02,-8.462844629425625431e-02,-1.062520881470296191e-01,-6.908636957316670324e-02,-9.278859921014348533e-02,-9.286274927143418206e-03,1.338989055388177009e-02,1.087555623555872264e-01,6.475643864657995574e-02,2.160860435308152583e-02,3.294882260828396053e-02,2.233871439812711718e-02,5.565141773947090975e-02,-3.566338533675685041e-02,-6.219873294572279138e-02,-1.085905987107040754e-01,3.592347205104688690e-02,6.641655554754211099e-02,9.290570063247703680e-02,1.570194703682747273e+00,7.408090311340977507e+00,1.758343818596262054e+01
-1.318025636705812964e+00,-1.085491833647044713e+00,-9.345132344499809118e-01,3.107354106933478133e-01,-4.514384707515418232e-02,-1.830491418890511646e-01,2.973870599002206155e-02,1.296413257597757163e-01,9.202666437049791814e-02,-1.198478327773450092e-01,-3.816142190831029596e-02,3.771462074247048518e-02,4.385096434157911838e-02,-5.510567784643683603e-02,-9.355046579390297046e-02,8.398819997350427669e-02,5.685923958435414732e-02,-6.167162330402332568e-03,7.552352825443399420e-03,6.374665256120298773e-02,6.329721171101176935e-02,-1.736582431070424204e-01,-7.785038447622261507e-03,8.360093027809498145e-02,2.321529362738699864e-01,-6.328782474320544804e-02,-1.619688098866223502e-01,-1.342104933554226498e-01,-9.054839774285814574e-03,1.712270942126911319e-02,-6.783637447716696356e-02,-1.525547111052984357e-02,3.398490535817707409e-02,4.646274271999755595e-02,-4.349445205853322977e-02,-5.875388496201277427e-02,1.365118466437048291e-03,5.509494443018218141e-02,5.991482503827109951e-02,8.345524182255108225e-02,1.123455798258029686e-01,1.009980048000191644e-01,3.741167379895176531e-02,-3.563467390435094695e-02,-7.373951200184064581e-02,-6.297122953101060017e-02,-1.910827334018271734e-02,2.324212519817188058e-02,1.837084894332662310e+00,8.742171885405065623e+00,2.072346918986608344e+01
-1.360442206883074379e+00,-1.325978823661015715e+00,-1.243355566737333495e+00,3.710093629424151551e-01,3.144823654049697659e-01,2.080142270982821562e-01,4.479601045098955542e-03,-7.485610475740495789e-03,9.305310021690420307e-04,-7.819859123247058230e-02,-4.137911551287386247e-02,-3.137759645397082686e-02,8.770541374356866093e-02,9.240945176791739990e-02,9.909076895126894824e-02,-8.919387435243049389e-02,-1.102822784294538588e-01,-1.124602855381567484e-01,7.574156546393065459e-02,5.467490099065971942e-02,2.556065769774662835e-02,-1.414121802632021807e-01,-5.741489814976299955e-02,8.751319283569812188e-03,1.116809656699599973e-01,4.138620289646902789e-02,-2.483535054000640327e-02,-7.768533221224308179e-03,1.083745535518348957e-03,5.209224025335098401e-02,1.334363879177740131e-01,1.507496751309450322e-01,1.028221575310940133e-01,-2.310568900922582158e-01,-1.869117724245158707e-01,-1.138040920341180512e-01,1.473622955695733372e-01,9.179539124299038177e-02,4.632994979230400934e-02,2.116088280229612775e-02,-2.003345804737531599e-02,-6.541812608656694117e-02,-1.822051942484414350e-02,2.757688645581640383e-02,6.578558355690240778e-02,-2.613816043477076856e-02,-2.455496579482223385e-02,-1.802805887712566682e-02,1.621947848999693909e+00,7.807007708434849924e+00,1.891296881436947075e+01
-1.241546142037736278e+00,-1.168388877752968957e+00,-1.079011697521072843e+00,1.941121598592156772e-01,1.185058268107957724e-01,4.873843364970004144e-02,1.034439520070959129e-01,7.868442064475476838e-02,3.746322959119203350e-02,-8.366303046642793728e-02,-4.952754051275164854e-02,-2.110840123603405574e-02,9.005207600219766739e-02,9.328727142999415634e-02,8.180163194714246133e-02,-1.407031567067391908e-01,-1.421945342933958745e-01,-1.215238695979951183e-01,4.154515717119065116e-02,1.821993939562136303e-02,4.548023849001808089e-03,-3.200816824285964562e-02,-9.706902064188635201e-03,-5.576418260128255394e-03,5.140494802630636573e-02,2.939115778621675945e-02,1.629438390082411231e-02,1.964407475554531129e-02,2.040453360142314640e-02,9.902538780490178355e-03,8.173265894948820998e-02,7.261347780798518836e-02,5.690192563540865528e-02,-1.573057437340983633e-01,-1.042971825377751183e-01,-3.673716016429640074e-02,1.140026137957490804e-01,8.488677536068901797e-02,4.794949859487943056e-02,2.093325551240810337e-02,9.634997339341990451e-04,-1.262300257518461470e-02,-7.359533345810254090e-02,-7.053835682171930022e-02,-6.701969938541747773e-02,1.204427982724944231e-02,2.777510790030415441e-02,4.006344827568266570e-02,2.426347483377718994e+00,1.108782221123986389e+01,2.602314259085265036e+01
-1.106217149859489712e+00,-1.106121025150284876e+00,-1.092515883359642004e+00,1.044074929251026795e-01,1.081693554939217455e-01,1.152460266149927942e-01,3.819290484567526567e-02,4.564420503090255155e-02,3.429925324495886052e-02,-7.141015505648413975e-02,-9.023241109038036833e-02,-8.731433048956563359e-02,2.666611738919589039e-02,3.652942853387107502e-02,2.997416808635740976e-02,3.521516257627701346e-02,2.626930111860799333e-02,1.549022436942407675e-02,-6.800262183683289385e-02,-6.272948966759635259e-02,-4.346544034160759046e-02,7.231664625863014340e-02,6.069470706719336250e-02,2.988074241472338244e-02,-6.300376309606681158e-02,-6.150984187885546323e-02,-4.857576815572313411e-02,8.817465259287973756e-02,1.019400887690505159e-01,1.089316576705739170e-01,-3.122668972985024813e-02,-3.127975686971633945e-02,-3.153823982326337677e-02,-5.765760986068271116e-02,-6.526819024396994517e-02,-7.469248098092542976e-02,8.598360875498542791e-03,2.368236070163480880e-02,4.133916357087880772e-02,7.181382568857040682e-02,6.753177532514267889e-02,5.553122127695364618e-02,-8.762483937060014383e-02,-9.583513830541028067e-02,-9.251303215323766760e-02,3.995137970654234760e-02,4.268884880730353798e-02,4.006399162900717986e-02,3.025347717943645431e+00,1.382420258969990989e+01,3.256635855792735157e+01
-1.078616616945001105e+00,-1.054895324701387915e+00,-1.001685217920243343e+00,6.512527787493768705e-02,5.707030664597943781e-02,1.151696044109877699e-02,-3.948334703980403704e-02,-3.951255469359001016e-02,-2.264839762718187308e-02,-8.415412593409457576e-02,-1.211867235357608069e-01,-1.541085420697133057e-01,1.582165273959268148e-01,1.834748934160657652e-01,1.756536571779672429e-01,-3.612758894278275679e-02,-2.075397170865883253e-02,1.606105616922361146e-02,4.257414481095782993e-02,-2.925485497248372490e-03,-5.218975164012937956e-02,-1.168186155247220998e-01,-8.099078933205124120e-02,-3.871293768225490817e-02,6.973354495849293233e-02,5.465438362841117809e-02,2.587119353780550912e-02,-3.762878118705315772e-02,-3.877425723569150051e-02,-1.974315304463347687e-02,2.695463323630933883e-02,3.018107123407365658e-02,2.495626649531837785e-02,-5.557190540101120818e-02,-1.228278772134484310e-02,7.491765580518530004e-03,4.224214465522817957e-02,5.696644794927645033e-04,-6.859344700405153872e-03,1.039105436228712348e-01,1.080166881181683219e-01,8.244085746464768771e-02,-5.312268091659309854e-02,-7.106368530642909187e-02,-5.375281766780448667e-02,-7.020554832376138532e-03,8.598320838741388417e-03,5.851845610348909051e-03,2.582034837403378358e+00,1.217453412088301690e+01,3.019797596433627618e+01
-1.208995814097928445e+00,-1.192070171667893197e+00,-1.166594885994188813e+00,1.867920261527902526e-01,2.049881096282649695e-01,2.203675080433060984e-01,7.217603703664962622e-02,2.039979053899449932e-02,-4.395506007114437924e-02,-1.652411873621817961e-01,-1.795733433542383850e-01,-1.513950191356489561e-01,1.347932652053503710e-01,1.994669801776355333e-01,2.059584555093404989e-01,-1.829351710436617198e-03,-6.216286033336269889e-02,-1.046831438914588158e-01,1.953197656850155783e-02,2.636198682627657539e-02,3.994124468542464834e-02,-1.690315798238846423e-01,-1.379299772131652724e-01,-1.290972792922984724e-01,1.764628422022853360e-01,1.541507281471703461e-01,1.476924374919515448e-01,-2.231408088715979270e-03,-9.884148455202693834e-03,-1.208447604877208731e-02,-3.292592782799534656e-02,-1.218925966995335411e-03,2.599777566448873214e-02,-3.545528694984085433e-02,-5.923234434133979598e-02,-7.680523952956680445e-02,-1.808540119844620486e-02,-1.024635325455998218e-02,1.654491562662326401e-02,7.815534693322442883e-02,1.114308918925036446e-01,8.215245214339203517e-02,3.274241062712247158e-02,1.591243139047207600e-02,3.180854794439257061e-02,-6.679140705320829596e-02,-8.034289427607499423e-02,-8.580645786267107611e-02,1.692112352243417828e+00,8.121994589875228598e+00,2.015734343079627422e+01
-1.320168861018387041e+00,-1.312006803097474084e+00,-1.279682082714516111e+00,2.329311567882957068e-01,2.248379486074862654e-01,1.984108653243062403e-01,5.720243088243465168e-02,7.402002870439960969e-02,9.002636017383292000e-02,1.023138150628111892e-02,-3.648663440654870832e-02,-8.674147366150133931e-02,4.773194470972635245e-02,8.703408728654081494e-02,1.129047319213718897e-01,6.394990658480649570e-02,1.630140604083417377e-02,-8.616470119788086773e-03,-1.233836672396309980e-01,-7.180266637518263606e-02,-3.437715524027988578e-02,-1.243271973957700005e-01,-1.073537807346909567e-01,-1.040293914225084992e-01,1.559575606505061995e-01,1.075449151379735263e-01,8.195597440939607348e-02,3.402493601911590199e-02,3.980574741495425395e-02,3.663341194512534371e-02,-8.225619031727682967e-03,-1.791150934001063590e-03,3.809950244451607709e-03,-1.133626948956560493e-01,-1.224451081162551830e-01,-1.102955005767240204e-01,4.113386412822536004e-02,5.887276692471420797e-02,5.822682675680459358e-02,7.990586948470773665e-02,1.016813384776504153e-01,1.074784604607798427e-01,5.221396759927388054e-04,-2.815487409717933737e-02,-4.694644103097846133e-02,-3.399763770674827518e-02,-2.996318652088637152e-02,-1.869085743013468998e-02,1.900941601154956695e+00,8.731712948077726466e+00,2.100228177499453253e+01
-1.721280317832223794e+00,-1.764072093126192620e+00,-1.764094659891670913e+00,8.686402561229108477e-01,9.112727321824027893e-01,8.865037852384171080e-01,-6.970980442123768384e-02,-4.705669512693582551e-02,-9.216634151629599092e-03,-2.228580881770334254e-01,-2.703945844756689976e-01,-2.809202596220273795e-01,2.653157335268225836e-01,3.014828812409815484e-01,2.784652858220977301e-01,-1.973194700651957900e-01,-1.938305044173026237e-01,-1.409865428858542435e-01,7.796928272483212574e-02,2.023278688374709200e-02,-4.751609353090862492e-02,-3.888279303886746363e-02,4.724181010871687098e-02,1.009625475917224624e-01,1.383612178442629372e-03,-6.055571461269582817e-02,-7.496624132914382621e-02,9.507377334261289670e-02,1.041920503773697410e-01,7.821047440751184576e-02,-9.016002559038273356e-02,-5.932517842640711719e-02,-1.146291227430094872e-02,3.047318688322955826e-02,-8.156817779055200793e-03,-5.673442263490269255e-02,-5.923878703050264316e-02,-3.144696481207340938e-02,7.667155725564147976e-03,1.119413490840436703e-02,7.287257343067073123e-03,-1.063428767443044820e-03,8.635210440847515545e-02,9.335723867381313934e-02,8.743400942900851625e-02,-3.652822741131381279e-02,-4.987300216479197135e-02,-5.199401806495812517e-02,1.993723188534887392e+00,9.091859487961489350e+00,2.049961659073699138e+01
-1.405753312072233641e+00,-1.419157334960740036e+00,-1.405475866305348376e+00,4.361989260249614642e-01,4.525103458286231506e-01,4.372585870866958491e-01,-1.045961457924014099e-01,-1.082394447081344024e-01,-1.097834230114417275e-01,7.318146813614878621e-02,7.008550904637686485e-02,7.925406051078429104e-02,3.934027052054306361e-02,3.780110381015159421e-02,1.680149213099929942e-02,-7.760274336117391203e-02,-7.631137327071413345e-02,-5.671272614833640369e-02,-1.278267946795785641e-02,-2.985769273228307957e-02,-3.932891950488336813e-02,-4.504440632085292967e-02,2.605894582556748593e-03,1.920998638972083034e-02,8.602713576117182459e-02,4.542275336874709857e-02,3.000462128032790193e-02,8.165203465363062019e-02,8.294152638391767696e-02,6.584271809550161503e-02,-7.023449190026431754e-02,-5.638356121986325131e-02,-3.150435278386239102e-02,-2.699708206852702991e-02,-2.987739304337568708e-02,-3.127011499685572460e-02,-4.336132279516750204e-02,-6.808014948627807636e-03,1.806730923193225827e-02,8.866462623220029704e-02,4.238661664242462934e-02,1.119910184911807050e-02,-2.530895624015298481e-02,-2.703412347772796327e-03,6.728394885866329465e-03,6.836256776392692081e-03,-4.242479708270730648e-03,-1.016933656485973468e-02,2.089632907554805907e+00,9.335376828609501132e+00,2.143150411436326408e+01
