1.677997620891697572e+00,7.910327778819012501e+00,1.877354415065162740e+01
1.742152023405104444e+00,8.079312718861473286e+00,1.929238848303157994e+01
2.589192845222757722e+00,1.188648726874588313e+01,2.849001272049730105e+01
1.935263807798059288e+00,8.729152578444979937e+00,2.049611631232046705e+01
1.641602719299647406e+00,7.606979074171054123e+00,1.826503833196808912e+01
2.001514755089518260e+00,8.713898131333026598e+00,1.950750985873632359e+01
1.680474566107920342e+00,7.758530155167123077e+00,1.813152828076123058e+01
2.818098044076860820e+00,1.314839428276449063e+01,3.227915859313635849e+01
2.359506592212919696e+00,1.092713913384952740e+01,2.694589299574871077e+01
2.438721085870124039e+00,1.111858085471267366e+01,2.650983541200630356e+01
1.859435793524848668e+00,8.299976096623897348e+00,1.887863317833963706e+01
1.843336564477062955e+00,8.510867120803979446e+00,1.974506185311138751e+01
2.107094654929543953e+00,9.337019620643015827e+00,2.101688683438770155e+01
2.853464336349027963e+00,1.272664328828740032e+01,2.954109625921272198e+01
3.025347717943645431e+00,1.382420258969990989e+01,3.256635855792735157e+01
3.189554561217289752e+00,1.475056757448568590e+01,3.452954288854736831e+01
1.652705900260779570e+00,7.584998260635042122e+00,1.808458102479607987e+01
2.438721085870124039e+00,1.111858085471267366e+01,2.650983541200630356e+01
2.457042058518493111e+00,1.153969405845529828e+01,2.732974834890982763e+01
1.632560440676806834e+00,7.617375869518800968e+00,1.767326059548734563e+01
1.744374336782012147e+00,8.102767961954995712e+00,1.891752470993017354e+01
1.689768409907366653e+00,7.851187408148904368e+00,1.808632611438093107e+01
3.084316510274383472e+00,1.409906887819065169e+01,3.345759253677922374e+01
1.922887559994777451e+00,8.732854271036872618e+00,2.060708315595899265e+01
1.987856036351361988e+00,9.020061551256945975e+00,2.054388770466913172e+01
3.143716676380861497e+00,1.363174932342404233e+01,3.020892417048450795e+01
1.516818447420023919e+00,7.002002609904700137e+00,1.640936074644064036e+01
2.717280982804116896e+00,1.243355268692066851e+01,2.971797375770531247e+01
2.320341769800634335e+00,1.103902632575982956e+01,2.648136919301981962e+01
2.603731934887250077e+00,1.202320637286391047e+01,2.959954625084283464e+01
1.589031806777084999e+00,7.401121813984516074e+00,1.748989634009605254e+01
3.084316510274383472e+00,1.409906887819065169e+01,3.345759253677922374e+01
2.962695933505357093e+00,1.335474141066397102e+01,3.066753985252294257e+01
1.727233220206384701e+00,7.722210190295029975e+00,1.749021449344561674e+01
1.943659713416342916e+00,8.569729003278068191e+00,1.915216723999665405e+01
2.766475671299023276e+00,1.231941966268886546e+01,2.898972396422244202e+01
2.706398723806182627e+00,1.242806125524650973e+01,2.890973990529098714e+01
2.160844426234900251e+00,9.738200901376956153e+00,2.289791610009387668e+01
1.920315373825816962e+00,9.156873854842649152e+00,2.122741753284776678e+01
2.288432992439916269e+00,9.878212609104346953e+00,2.168212540432305602e+01
1.855139737749301965e+00,8.959914112390539032e+00,2.126209872543084245e+01
2.621217624528601853e+00,1.247584498446599177e+01,3.005970436980277682e+01
2.335489524794789329e+00,1.009384704941244415e+01,2.224566372698975414e+01
2.040935419900927972e+00,9.155027036902342985e+00,2.055801730220406043e+01
1.679841607111872914e+00,7.699687443917238916e+00,1.763704181123705084e+01
2.055202725448294743e+00,9.772736509706392738e+00,2.438032593098134271e+01
2.617626174211294288e+00,1.185913653744765739e+01,2.777670058143751319e+01
3.080436642181170637e+00,1.372289107460082036e+01,3.116270211798741485e+01
1.963847323058850902e+00,8.662074194639460600e+00,1.903303437140294818e+01
1.665289390705030570e+00,7.618627056178593371e+00,1.772820869945977762e+01
1.947166179233432048e+00,8.900425342292802355e+00,2.061351878151294059e+01
2.949349922856873363e+00,1.352672773448865229e+01,3.173417172218941218e+01
1.791060378306022161e+00,8.357811079580480751e+00,1.982689194819186440e+01
2.426347483377718994e+00,1.108782221123986389e+01,2.602314259085265036e+01
3.063116941035411323e+00,1.382899550103102726e+01,3.301056718592056427e+01
2.003370327054251554e+00,8.920299796275180881e+00,2.013490033539777713e+01
1.898776622169183970e+00,8.482173812979819871e+00,1.909381329282765449e+01
2.980869798680092053e+00,1.388140467862903193e+01,3.291171470191172688e+01
1.957182067580760298e+00,8.919422137439942944e+00,2.045768657419681347e+01
1.959962225456886920e+00,8.841760509337170504e+00,2.038096774335891226e+01
1.878261351524943112e+00,8.493394235537349957e+00,1.962102941525945354e+01
1.862845148096246461e+00,8.737745930700112851e+00,2.040414806031607142e+01
2.981475420922603981e+00,1.367116539204213410e+01,3.326843562651440322e+01
2.706398723806182627e+00,1.242806125524650973e+01,2.890973990529098714e+01
2.772794493676918215e+00,1.240233794235762943e+01,3.105503622709008127e+01
2.502787141322794895e+00,1.141282765864847448e+01,2.626346127499639493e+01
2.362148710966225362e+00,1.049200471516246047e+01,2.477863986097304760e+01
2.576923827423009072e+00,1.247054440980567058e+01,2.957350407606748277e+01
2.058949737505727740e+00,9.691019109661008102e+00,2.240979690294702564e+01
