-1.686426242296204636e+00,-1.694303863582292236e+00,-1.644307071019968314e+00,8.021831389759586095e-01,7.954218756510755828e-01,7.002769184134628455e-01,-1.972930435865658527e-01,-1.858820883000898427e-01,-1.298681894797048264e-01,-8.964097904776091585e-02,-8.668517212508089487e-02,-8.472373959954487832e-02,3.196862317976522649e-01,3.119183615369460760e-01,2.601680102230789493e-01,-6.558089720126952793e-02,-2.938744731272451352e-02,1.238214115920213340e-02,-7.524958167296003086e-02,-1.252400856650389693e-01,-1.285640039628036524e-01,-1.866261007828000085e-01,-1.684475915100439591e-01,-1.480783512783137856e-01,1.701603593957098925e-01,1.706729286872100126e-01,1.375575452813372068e-01,4.275345755045687618e-02,5.797078281795268323e-02,9.043114112205011268e-02,1.138751455665290742e-02,-1.262872011416230587e-02,-6.167919034978463361e-02,-5.395958602403948950e-02,-3.211595906033221093e-02,7.490441682740525166e-03,8.240942635628106805e-02,9.061100375352010294e-02,7.151868418300325048e-02,-1.101791951271308273e-01,-1.503780987707269423e-01,-1.062661003032236984e-01,5.576317511505035629e-02,7.978266143246640074e-02,1.746652170933429837e-02,-6.034615328297306125e-02,-7.085219000309987691e-02,-4.150406652697784943e-02,7.893478068842732509e-03,2.791688547970766140e-02,2.781135636593183233e-02,1.286538947818621596e-02,-2.833458538639096677e-02,-4.469207795649242365e-02,-1.774903665768889915e-02,6.430353858226321717e-02,1.076039980958989062e-01,9.634257755126855727e-02,3.830135853733912694e-03,-5.749271880539127272e-02,-7.915671352790734638e-02,-3.997635631396766198e-02,3.693687472537879237e-03,5.874877898325254338e-02,7.045085034146224279e-02,3.992515138936655189e-02,-9.661139850192675127e-02,-1.165047066984397917e-01,-6.649852275871001583e-02,1.088326503860689298e-01,1.110962500606414161e-01,5.507040998247373503e-02,-1.194274479697198521e-01,-9.495908831739957590e-02,-4.072628198060574550e-02,1.736426883312120195e-01,1.606838048187507195e-01,1.005388500090602932e-01,-1.769068284028518789e-01,-1.779620800843465522e-01,-1.083725682498846848e-01,1.012616185400272012e-01,1.139512614125888640e-01,6.206650527502532294e-02,5.425328353913128065e-03,-3.410130903261645446e-02,-2.024313300574265631e-02,-3.392423213515752267e-02,-1.061648234799746765e-02,-1.078964199593758326e-02,2.476408041048884456e+00,1.118531593691147386e+01,2.510022048964944474e+01
-1.187349464392128962e+00,-1.119958085995743868e+00,-1.040958955281813481e+00,2.769655566424772952e-01,2.156719809388507880e-01,1.513286690927900802e-01,-1.045668224636096544e-01,-1.022822263202477905e-01,-1.117087139502108972e-01,9.075221350081876318e-03,-1.507511498777081363e-02,-1.592463239203460723e-02,3.420116697557308572e-02,2.518241832071135486e-02,-2.664135163584272978e-02,-8.400363706890254245e-02,-7.730655413963256894e-02,-3.473591276235152986e-02,1.355385785319876413e-01,1.145884476024653792e-01,7.668493937523569726e-02,-1.815357083954395878e-01,-1.238371829026766596e-01,-7.345478049469156279e-02,7.208867600130902664e-02,2.853713383832153644e-02,2.791110710457481332e-03,5.272009461925155488e-02,7.504200094311266889e-02,7.511018814419370693e-02,-1.783501989162343537e-02,4.877307662312281729e-04,3.028580020961705796e-02,-6.011682485271955395e-02,-7.629612290562794163e-02,-7.366421375318726872e-02,5.475933735839273037e-02,4.937119571979986521e-02,1.646861444079832093e-02,1.743966255764900150e-02,6.689912901500486356e-03,2.290185671470697584e-02,5.933580269714845874e-03,2.697380877888365391e-03,-2.584173088830242493e-02,-7.279939470873336704e-02,-4.984379058291907305e-02,-1.519355397232744452e-02,4.310751302863072981e-02,4.359859622013966679e-02,5.094595175273172738e-02,-1.076807068390834600e-02,5.595985466210623427e-05,-6.010560041161659012e-03,2.545534194652244314e-02,1.226994073186868199e-02,2.352640432097787698e-02,-5.433839655084264642e-02,-5.675502239233089913e-02,-6.825895004184331927e-02,1.661408069844947169e-02,2.896248320768278484e-02,3.233981787556178267e-02,3.592259759900125887e-02,8.987668296054886208e-03,-8.758756613505504565e-03,9.109904561833649314e-04,2.235011459718597507e-02,2.765656192450133624e-02,-3.823738354269286960e-02,-2.155968725209517559e-02,-3.189300399542980245e-03,-2.401331389031868824e-02,-3.523516719002407760e-02,-3.208962150614262654e-02,8.012789528713573639e-02,5.781717629174002587e-02,1.831518865128266629e-02,3.416507904960065269e-03,-1.533810457809542047e-02,3.180667656966831500e-03,-3.081918191462440157e-02,-1.875929348541371250e-04,-6.981403034041037958e-04,-4.947434975749475522e-02,-5.344681402108321377e-02,-4.028284644235994444e-02,5.171646615029362043e-02,5.493034402101739516e-02,4.598320875430104981e-02,2.295760266930580329e+00,1.095829044959856446e+01,2.641634579945321448e+01
-1.325745314245222684e+00,-1.327472765512092590e+00,-1.293295734902399241e+00,2.047978479801002838e-01,2.406417321589563729e-01,2.537801759293302761e-01,8.406229802334090617e-02,4.907260638548118642e-02,-7.276234799612403548e-03,-1.620446594352094316e-01,-1.385827078622760000e-01,-8.375646185291164836e-02,2.732438314206277474e-01,2.351117955161527440e-01,1.699170404608649765e-01,-6.287356160908974534e-03,-2.774478623796872850e-02,-5.538784959144405634e-02,-9.733090310440925541e-02,-4.817565601248692542e-02,7.207218770236127961e-03,7.235385692376553046e-02,3.922342905272067914e-02,-6.018372074105566433e-03,1.811782644634678252e-02,3.679624093927513079e-02,7.252494573331061400e-02,-3.201503652292760765e-02,-3.676142159979996216e-02,-6.247576553120457593e-02,-1.049909792651492063e-01,-1.307781347750828771e-01,-9.427391069138660318e-02,-5.232858636721231249e-02,2.104665411879667880e-02,3.353364413299910612e-02,1.223719402678681151e-01,8.182955840139649606e-02,4.167435527059831779e-02,9.871247406836413177e-03,1.123686568172716817e-02,4.755708178144133630e-02,-2.936179775681898793e-02,-5.272718076947566918e-02,-8.831597909085744935e-02,-8.531609765586571636e-02,-7.717297790786546707e-02,-7.007262883007796261e-02,-2.078224672347643749e-03,2.784533627010510326e-02,5.390334065318651974e-02,1.539843372351226980e-01,1.047844211202768744e-01,6.345691024653168921e-02,3.842468548638171277e-02,7.808050439054628478e-02,8.931371782891303623e-02,-4.378408081747131933e-03,-3.361665823494028836e-03,3.219077175075669116e-03,-9.004283269076245044e-02,-1.251046705603256481e-01,-1.236946972845331255e-01,4.979616995665790691e-02,1.049106663832832104e-01,1.234861596133773332e-01,-1.487880421657288184e-02,-3.142265346275480847e-02,-3.230704811636581769e-02,-7.513985407005266404e-02,-7.781414030300165541e-02,-4.808213977254095772e-02,2.572069027047978185e-02,1.526454845884498042e-02,-4.334453809020257647e-02,2.148500380135451651e-02,3.765897547453285650e-03,2.255900212255826723e-02,6.954396067282228588e-02,8.735218374669308228e-02,8.521821937000448322e-02,6.793019721030691717e-03,5.065479274795649245e-04,-1.939825911778656625e-02,-3.606168047799314380e-02,-1.758037318941151061e-02,-4.843872723917660994e-03,-3.238972361732689320e-02,-4.263310547453146720e-02,-3.469779812462427809e-02,1.570194703682747273e+00,7.408090311340977507e+00,1.758343818596262054e+01
-1.312929795432326241e+00,-1.074282063946796040e+00,-9.233963389067401106e-01,2.616633576640933212e-01,-7.796726403929055138e-02,-2.000355872887610853e-01,9.864125496033762652e-02,1.605130807729552300e-01,9.963130191281557857e-02,-9.323747977212075433e-02,-2.545352322998807246e-03,4.882148432421890005e-02,1.135655171791539499e-02,-7.848215709059450096e-02,-8.765782428683988048e-02,5.399356113907290838e-02,2.770091219981197020e-02,-1.499056828447582930e-02,3.760673232405947752e-03,8.826869956947111517e-02,8.072472640172960456e-02,-1.182006082877945646e-01,6.115905642318489668e-03,9.776596450785884906e-02,2.141306368595187748e-01,-9.128267759837166428e-02,-1.981558898514873546e-01,-1.806202447751275586e-01,-2.201199866231226196e-02,-4.898523348842203284e-04,-3.504352386955086884e-02,1.637434286208034120e-02,6.590825083408402563e-02,8.319638695832497211e-02,-2.780267319597633929e-02,-5.090718147740896232e-02,-3.482399236392488134e-02,2.648085501989804955e-02,3.489248929024971885e-02,6.642556907793953358e-02,1.098694401726048736e-01,1.189492543932621771e-01,9.197510761416169411e-02,-6.810150019915462566e-03,-4.717930904882060295e-02,-2.458360594409808864e-01,-8.509238650505902835e-02,-1.301490324452218156e-02,6.485400215682318725e-02,-1.192468677018280465e-01,-1.872841567467539714e-01,1.350845033747235802e-01,1.712165200458816150e-01,1.324916715507440945e-01,-1.472663417572514857e-02,6.209590165914887633e-02,1.032231227122543532e-01,-8.813572630901911342e-02,-1.557224411278300136e-01,-1.076412301325816445e-01,-4.086537022324008422e-02,5.233280222496301641e-03,1.187578532040051149e-02,4.491932506022741634e-02,8.995328735778200524e-02,7.866013509745740928e-02,5.314840078159137338e-02,-4.184515602004995095e-03,-2.858561406046616210e-02,-8.557932048481854681e-03,-9.811807509082791368e-02,-1.092208061576935979e-01,-1.300869813465896085e-01,1.824289314580552698e-02,1.569265781072884391e-02,1.702165576619185938e-01,6.688742478299833372e-02,3.589499132506210333e-02,7.201945413458808384e-04,6.617803694334456477e-03,4.257129740120349504e-02,-1.206152465518218475e-01,-2.126866270139683712e-02,3.574076639887270590e-02,3.690502260795327366e-02,-3.642677417646179860e-02,-4.007421997368942196e-02,3.294537658023408838e-02,4.592948349690818138e-02,6.020455867076449780e-03,1.837084894332662310e+00,8.742171885405065623e+00,2.072346918986608344e+01
-1.353071446141274059e+00,-1.320347921233470334e+00,-1.240981130537307520e+00,3.554622219396555982e-01,3.006720975746396407e-01,2.004016360751795789e-01,1.082940431905127059e-02,-2.450511345301316455e-03,5.520907676532703368e-03,-7.968398508210795816e-02,-3.482519284625817946e-02,-2.374737255990084714e-02,8.127166153115153446e-02,7.956456998218756904e-02,8.607196289502352937e-02,-8.885838073510518575e-02,-1.032360243405790190e-01,-1.066198895628358290e-01,7.925644259061752350e-02,5.248087372698953534e-02,2.693089936917837310e-02,-1.130823793291717977e-01,-3.945229790574771717e-02,1.509403949689844433e-02,8.607723075611817265e-02,2.379324195807729081e-02,-3.471149309089234525e-02,-9.729576877144112748e-03,5.327343253089115646e-03,5.635242363364995066e-02,1.467832772224860749e-01,1.598177917500147871e-01,1.073526658210079837e-01,-2.174983232344175343e-01,-1.820877059441393664e-01,-1.135784698287213429e-01,1.218828364074588250e-01,7.259613811693173269e-02,3.914639279137276801e-02,2.292080457834355656e-02,-6.937022395727937552e-03,-5.347580864304382620e-02,-2.086597430465563646e-02,2.592781411643160436e-02,6.769973056504091646e-02,-2.928536314490076155e-03,-3.297891936116158218e-02,-4.735744783001057112e-02,4.718979751655805188e-03,2.284363146678760823e-02,7.717871124303328327e-03,-6.230995020014550717e-02,-5.663782927500139730e-02,-7.674684020801375572e-03,9.680355608022878089e-02,7.111529229819309184e-02,4.140705319403015228e-02,-1.624695557067718232e-01,-1.206586461133977578e-01,-9.171329883368545266e-02,5.227128164541978983e-02,4.867149031942271525e-02,4.627297093672237682e-02,8.402112283526845526e-02,6.294747418409675499e-02,3.432453712844635296e-02,-2.106818761955109309e-02,-1.393051311232037376e-02,-4.904342609467178017e-03,-2.937948188702092789e-02,-5.939919501224798226e-02,-6.919982062607688000e-02,2.669816548384338836e-02,7.127032788593751222e-02,8.204338830876851951e-02,6.240255209114556334e-02,5.175073137484269281e-02,3.518810117402767362e-02,-5.133446087971078875e-02,-5.456700877370598834e-02,-3.992564667837120856e-02,-3.614543320444807417e-02,-4.267660603430711158e-02,-3.520297916715968423e-02,-4.432781114500135289e-02,-3.367365644474039355e-02,-3.164581377691073893e-02,6.151208165723836413e-02,5.520934775260823157e-02,4.932708619769887726e-02,1.621947848999693909e+00,7.807007708434849924e+00,1.891296881436947075e+01
-1.232080560858107132e+00,-1.166098874117236228e+00,-1.081854523363179332e+00,2.075833419873493735e-01,1.368609977906064812e-01,6.658179836586390621e-02,6.639366406639181373e-02,4.579407114338077817e-02,1.345408227516003453e-02,-5.633532634472419171e-02,-2.778576638737321330e-02,-5.997637492744668959e-03,7.832832787500203231e-02,8.107467245300555014e-02,6.821053787106912125e-02,-1.315622178846225232e-01,-1.321362583370663812e-01,-1.093798261695504981e-01,3.524755609370705534e-02,1.131881363105197505e-02,-2.063429601174441262e-03,-4.511322327958600109e-02,-1.106541870314389081e-02,-9.315237497454414766e-04,5.528547398685115799e-02,2.733731399042794302e-02,1.337458728419320918e-02,2.733731919822356832e-02,2.333324862865308880e-02,9.433699189812854921e-03,8.866486359669936701e-02,7.884158066842245072e-02,5.830663045508624465e-02,-1.708652548291780260e-01,-1.159517179375397083e-01,-4.299434859476711224e-02,1.333618889440347788e-01,1.006299192845491047e-01,5.947093188694401594e-02,-1.306532813596597044e-02,-1.905440210486528119e-02,-2.086314531242327436e-02,-3.391009145708466510e-02,-4.259587838649658148e-02,-4.951135400980384571e-02,1.524135244720410676e-02,4.413231755237943810e-02,4.907280929540366876e-02,-8.142679530063291760e-02,-8.470813069355255520e-02,-6.284596826910351930e-02,5.087369284260659374e-02,5.121500070885793426e-02,5.626464736555795293e-02,-1.083420607986365219e-01,-7.756297985194891831e-02,-5.917403403438359355e-02,1.374326774034705101e-01,9.505560662918766113e-02,6.562305745644540778e-02,-5.073903755131139309e-02,-5.456465860864865430e-02,-7.318147949925114804e-02,1.087641141286256261e-02,3.574298948601513370e-02,5.524096933487759875e-02,-4.827875179265591482e-02,-6.774332553328896167e-02,-6.038867930859415784e-02,3.453274466194118653e-02,3.568494600285868068e-02,2.532530876304155132e-02,-5.532487829864372875e-02,-4.519586366107428144e-02,-3.472980501949129994e-02,1.054214595663030413e-01,9.458891102857709676e-02,7.663850188147112996e-02,-1.390999786255793687e-02,-2.100479195933497786e-02,-2.933425815769846387e-02,4.655577744004488205e-02,5.693786667441605442e-02,6.715604589376188149e-02,-1.052578218479179317e-01,-7.554516444567654920e-02,-4.024050087078449855e-02,5.322053840559409776e-02,2.257144955679906903e-02,-1.058954129313442218e-02,2.426347483377718994e+00,1.108782221123986389e+01,2.602314259085265036e+01
-1.093467175651267942e+00,-1.093694355375496974e+00,-1.083190245073178071e+00,1.008008351580860357e-01,1.044097687515364858e-01,1.127265210323776246e-01,3.474532931360298227e-02,4.175121391680593208e-02,3.267594614967174460e-02,-7.197271437808880346e-02,-9.146065719948054396e-02,-9.276184235017249924e-02,2.503099780851601383e-02,3.586140786709752365e-02,3.396161544384482256e-02,3.252819694540601270e-02,2.231308434243907748e-02,1.015135661124739325e-02,-7.175035757883223286e-02,-6.470798085864563898e-02,-4.730167998722958206e-02,7.511452275239287324e-02,6.599896550282254026e-02,4.011584041698564029e-02,-6.129665691775324637e-02,-6.303813459719180556e-02,-5.483773317117564272e-02,8.252894430226404010e-02,9.742854181151153203e-02,1.061741144395361436e-01,-3.068859237618888625e-02,-2.936887449029447136e-02,-2.656923804218637095e-02,-5.209881238762423261e-02,-6.189370910761834987e-02,-7.645081686598520498e-02,4.752027519474929032e-03,2.381457540903168107e-02,4.574548628214075707e-02,7.637338745057954681e-02,7.075296720018023344e-02,5.801707470365916747e-02,-8.941266779403171661e-02,-1.031156583794517051e-01,-1.057494647621492201e-01,2.431500349137039052e-02,4.251290417605394639e-02,6.377375647042643481e-02,-1.359331255413518368e-02,-6.647183924434267935e-03,-6.120518190896322326e-03,-7.870046112792968007e-03,-1.785565192154028175e-02,-2.862524836421365820e-02,1.788214594902529445e-02,1.229192542638826019e-02,1.015706371751104974e-02,-2.650039384738580792e-02,-5.096028190969659200e-02,-7.555602233771700760e-02,-4.039677932946676014e-02,-1.824691072809425663e-02,7.597319511084370952e-03,4.814147995815168390e-02,5.396428592559959769e-02,5.816969918201016915e-02,1.664551671214018966e-02,-6.336027647285441544e-03,-3.948063192508726588e-02,1.999249446845426451e-02,4.890623061025897722e-02,7.637260665254635983e-02,-8.344615403636879234e-04,-2.889865344535494721e-02,-5.232572014567132834e-02,3.220097203830533245e-02,3.169341224697666548e-02,3.145789106319023948e-02,-4.549993222467434151e-02,-6.262421881715978661e-03,3.319988487056162868e-02,3.464279462540151983e-02,7.342503700141679232e-03,-2.005394895831353469e-02,-3.789274329968156385e-02,-4.162372487479937266e-02,-4.315376814282628759e-02,1.783814073759395699e-02,2.529843238449737408e-02,3.206140011820095281e-02,3.025347717943645431e+00,1.382420258969990989e+01,3.256635855792735157e+01
-1.073133746301028424e+00,-1.050860251191837236e+00,-1.000490331506651120e+00,5.498700898150439553e-02,4.990345419434147334e-02,5.549285838513527865e-03,-4.125922233598763866e-02,-4.375433425396459131e-02,-2.467316782731029251e-02,-5.605182428925001986e-02,-9.637091762269058004e-02,-1.379383144123458305e-01,1.425552535060269632e-01,1.702124079861385975e-01,1.709320015538994819e-01,-4.941718460518375322e-02,-2.543958364379413778e-02,1.416310338531953650e-02,3.176211191325180316e-02,-1.753018664665773052e-02,-6.240197400213221002e-02,-9.877021814703179636e-02,-6.522102135620171104e-02,-2.936103250151442592e-02,7.412395297092022606e-02,5.501846907523361141e-02,2.538299390266539335e-02,-5.091815380166948846e-02,-4.390273628397602795e-02,-2.349348024525758916e-02,2.527744900704343226e-02,2.350981156584605256e-02,1.800780254863865171e-02,-5.070495755318694259e-02,-7.186711314924102562e-03,1.663732879540743073e-02,5.441402149390702631e-02,1.233447026262157221e-02,-9.873849708167063265e-04,7.839829585603047546e-02,8.846339759794979996e-02,7.003760106756627690e-02,-4.996558094507191211e-02,-7.089088591077985502e-02,-5.647401630400346317e-02,-1.050644441953615775e-02,-1.230580986558609154e-02,-4.164311229848306067e-02,1.952497405116428511e-02,3.097285507267090454e-02,4.342031276566979403e-02,7.431082110606258839e-02,6.515876328539128848e-02,6.170908110875582969e-02,-4.099170752323686578e-02,-2.281158031057877941e-02,-1.924267381024151805e-02,-1.924868656137543668e-02,-5.647312521089199386e-03,2.044967886871052604e-02,-5.515680880365068234e-02,-7.623028782292709526e-02,-9.280872928842051617e-02,8.313299958108125165e-02,8.560085003022863126e-02,7.016639355676752843e-02,8.612431676977970463e-03,-2.367400053194259127e-02,-2.381600888844737085e-02,-2.879433578539876762e-02,1.020137152698179055e-02,2.314797765554458056e-02,-9.557165827618528675e-02,-8.241742888581717053e-02,-5.875842187559539992e-02,9.198460839388981902e-02,5.173758133268487741e-02,1.456244080695615409e-02,1.065694409934469546e-02,3.603307371714010304e-02,4.911364386219075479e-02,3.733954906637449583e-02,3.609362508049525353e-02,2.714496060830599161e-02,-7.313411327916626015e-02,-7.954025271988826584e-02,-6.060116924936535115e-02,6.700418153647714863e-03,8.680579020759495584e-03,2.388640511131966213e-03,2.582034837403378358e+00,1.217453412088301690e+01,3.019797596433627618e+01
-1.222552786729692587e+00,-1.209137428376453105e+00,-1.178082900757807083e+00,1.922038496216610937e-01,2.123490198458174438e-01,2.296045739365154825e-01,6.903853584775392072e-02,1.339253724953605798e-02,-5.756813150578764943e-02,-1.114238517212361862e-01,-1.158396698188527696e-01,-9.698803621200914604e-02,7.352514672583466970e-02,1.436380847856400522e-01,1.667062844279543210e-01,1.320997712726547889e-03,-6.890432240236128714e-02,-1.103104941618903989e-01,2.243461179833571711e-02,3.065904931583274956e-02,4.524039374011253056e-02,-1.262682344653449917e-01,-9.523870440364426426e-02,-1.005977845443635360e-01,1.584695705375334107e-01,1.355173159096236812e-01,1.384834672291424540e-01,-4.327405419294811512e-02,-4.621680991440450109e-02,-4.714896025236461896e-02,-9.633596620320421244e-03,1.579497116382807750e-02,4.044895338302226251e-02,-1.416926453633348196e-02,-3.839883504003420434e-02,-6.513397376054072541e-02,-6.189341627370690234e-03,1.287843867532646215e-02,4.617921416596722922e-02,1.141029332093872542e-02,3.775451625361951613e-02,1.419219943301959150e-02,9.008911808857644754e-02,6.687006379286732083e-02,8.092354332846943277e-02,-1.198459833775924605e-01,-1.716685333308125561e-01,-2.104861784305873396e-01,-4.451959883314213218e-02,2.386282866454469617e-02,6.918583317320707582e-02,1.481260097356811301e-01,7.138842195703865023e-02,1.335548125484131363e-02,-5.098938278908864835e-02,-7.329090877430536125e-03,1.705417480332335062e-02,-1.806584054680951401e-02,1.480822217621548947e-02,4.200475889795440149e-02,-8.410446288951395344e-02,-1.131308743669563605e-01,-1.175139227512828205e-01,1.703154770237870208e-01,1.576120416161456983e-01,1.304762277176202412e-01,-9.059421617872859267e-02,-9.560968342025782940e-02,-9.216877781572187234e-02,4.766125668860751036e-02,5.532378481493070710e-02,4.762209965068615880e-02,-9.959295630552196521e-02,-1.231227887912202112e-01,-1.309126970338664875e-01,9.352220050095656767e-02,1.251657845637159094e-01,1.475734494336589930e-01,-3.311324741627495738e-02,-1.498289917371292169e-02,-1.477259389766617109e-02,-1.021373773992194020e-02,-6.835687919931655171e-03,1.816076018506142947e-02,-1.160294751213475084e-01,-1.336187803832031007e-01,-1.224900004794296504e-01,1.225400000854488247e-01,1.230851796303063100e-01,9.702711553891586738e-02,1.692112352243417828e+00,8.121994589875228598e+00,2.015734343079627422e+01
-1.326490283843241080e+00,-1.312614065385701023e+00,-1.272493019551029114e+00,2.433257263339431986e-01,2.298065600561165767e-01,1.945781119098610734e-01,4.757312945837420537e-02,6.387441827011311468e-02,8.636297842341882081e-02,4.452848661067232428e-02,2.664303195102978722e-03,-5.681422637568687983e-02,1.825666126846873377e-02,5.357296157168484757e-02,8.778965228280241617e-02,5.988863956019339213e-02,1.162805253989997178e-02,-1.825460504581834578e-02,-1.330488224420969812e-01,-7.554720247628700369e-02,-2.965499884427564431e-02,-7.725537869440905758e-02,-7.350033300626362953e-02,-8.062079604244273834e-02,1.447745180618607019e-01,1.054972227644262600e-01,7.869871592956001471e-02,-9.276920919903886703e-03,-1.258660792573054049e-03,4.309065265803531039e-03,1.494639477464627161e-03,6.677721663851677800e-03,1.188779179448402890e-02,-9.929088694645633872e-02,-1.063504012961225265e-01,-9.141567667363414973e-02,6.506979304849795642e-02,7.637252174921425885e-02,6.403095373996707529e-02,6.233409834144611195e-02,8.108336424757967009e-02,8.676338411253634031e-02,2.326499646308854627e-02,1.021526299833405357e-02,-5.173801995347139353e-03,-1.573924278668522858e-01,-1.714391959068489180e-01,-1.503903528969347536e-01,2.304792578872861403e-02,1.875731134465504282e-02,5.194061967555829544e-03,1.022031293533995494e-01,1.090623041738181948e-01,9.614033899304583186e-02,-9.112226854097198181e-02,-7.618379999422922322e-02,-4.584100465996404639e-02,1.081134680090368588e-01,6.577086287546385357e-02,1.772189164584182103e-02,-1.370606429086260181e-01,-1.045487278301286127e-01,-5.738089539208760664e-02,9.389327786947572474e-02,9.336176601457787938e-02,8.197321871301432861e-02,-7.467163844696990058e-03,-3.318785407302000945e-02,-4.905491639940040560e-02,2.642035491476667913e-02,7.774553762510534594e-02,9.323813614632096847e-02,-1.339449006264236963e-01,-1.557408298534370683e-01,-1.492532232727794284e-01,1.666865752098178888e-01,1.581175069444198944e-01,1.456587835189343261e-01,-5.797661558205235294e-02,-4.581202155109849461e-02,-1.672328861051282367e-02,6.545636890833017585e-02,2.654191668727554770e-02,-2.786168928474883066e-02,-9.106950454218371016e-02,-3.496065537778667714e-02,8.502601887057651547e-03,2.522230756840645322e-02,5.195841093998845688e-04,-1.182357582793700998e-02,1.900941601154956695e+00,8.731712948077726466e+00,2.100228177499453253e+01
