-1.639972386939494875e+00,-1.662533093235335713e+00,-1.652162280046202802e+00,6.402516698240231507e-01,6.627628062178018142e-01,6.523428960371843166e-01,2.476408041048884456e+00,1.118531593691147386e+01,2.510022048964944474e+01
-1.165129758759417822e+00,-1.110774956459061880e+00,-1.050776385851587280e+00,1.652335785439201232e-01,1.108542301515912654e-01,5.084316415123766447e-02,2.295760266930580329e+00,1.095829044959856446e+01,2.641634579945321448e+01
-1.461098646408524493e+00,-1.453991169163715735e+00,-1.394880039474047262e+00,4.612593684074020595e-01,4.540979208893941022e-01,3.949516511850706402e-01,1.570194703682747273e+00,7.408090311340977507e+00,1.758343818596262054e+01
-1.340452366082793390e+00,-1.153857322418928133e+00,-9.745528488030186232e-01,3.405595980563557723e-01,1.539397891353034564e-01,-2.537421046987245118e-02,1.837084894332662310e+00,8.742171885405065623e+00,2.072346918986608344e+01
-1.361066054885407439e+00,-1.351967639270051036e+00,-1.283690908735421132e+00,3.611802361073856438e-01,3.520494528272783419e-01,2.837532971908376389e-01,1.621947848999693909e+00,7.807007708434849924e+00,1.891296881436947075e+01
-1.247359080086640315e+00,-1.178110721516224313e+00,-1.086499072588763770e+00,2.474500972897441808e-01,1.781810949606615069e-01,8.655356591789929721e-02,2.426347483377718994e+00,1.108782221123986389e+01,2.602314259085265036e+01
-1.099777998822299097e+00,-1.098618495365224712e+00,-1.085753668926935811e+00,9.997455112222675133e-02,9.879347589437542654e-02,8.590378927278698173e-02,3.025347717943645431e+00,1.382420258969990989e+01,3.256635855792735157e+01
-1.106463782188526146e+00,-1.073683772012615556e+00,-1.015960031860512647e+00,1.065882032298792331e-01,7.379487444140844787e-02,1.605396577024262306e-02,2.582034837403378358e+00,1.217453412088301690e+01,3.019797596433627618e+01
-1.198984927770612607e+00,-1.176736498230860795e+00,-1.148734399198550360e+00,1.990526378362362514e-01,1.767877943850332811e-01,1.487751767944651970e-01,1.692112352243417828e+00,8.121994589875228598e+00,2.015734343079627422e+01
-1.359360837920847942e+00,-1.354819738358282510e+00,-1.320061427650943475e+00,3.594580431266934939e-01,3.548891777277067838e-01,3.201072990512617289e-01,1.900941601154956695e+00,8.731712948077726466e+00,2.100228177499453253e+01
-1.629985804851390441e+00,-1.661992760472183361e+00,-1.672851477016751298e+00,6.303222824368575061e-01,6.622855612073298426e-01,6.730924304883986187e-01,1.993723188534887392e+00,9.091859487961489350e+00,2.049961659073699138e+01
-1.422837600172318639e+00,-1.441116533833395330e+00,-1.427796489879141539e+00,4.229851928158095409e-01,4.412323260768418742e-01,4.278809347593099943e-01,2.089632907554805907e+00,9.335376828609501132e+00,2.143150411436326408e+01
-9.384921491606423860e-01,-9.414245328233576959e-01,-9.490387022751480828e-01,-6.138425950094675287e-02,-5.845918734813481538e-02,-5.085242052287824305e-02,2.688207298133822754e+00,1.242157947905238835e+01,2.935219102262990631e+01
-1.336047103453139151e+00,-1.299056333404807528e+00,-1.205609562212040187e+00,3.361613976210792165e-01,2.991429934632450216e-01,2.056763448293023044e-01,1.978729511985320766e+00,9.029707937617034830e+00,2.091084140587778251e+01
-9.936039391660341780e-01,-9.415345921682453101e-01,-8.874067492514861044e-01,-6.336943987696262715e-03,-5.841664105557274611e-02,-1.125497741041318334e-01,2.907459435756133637e+00,1.337949266092042322e+01,3.073572728936213849e+01
-1.344604854089908930e+00,-1.349267559817345585e+00,-1.306646177955396615e+00,3.447157241542441186e-01,3.493597534608050004e-01,3.067248179214865367e-01,2.399307326901717996e+00,1.082525739456610303e+01,2.415399720192437627e+01
-1.185644263105957386e+00,-1.128841253080717255e+00,-1.047017402233535899e+00,1.858017548591491264e-01,1.289752283409839329e-01,4.713042214225336701e-02,3.007058431637969598e+00,1.366776205182942761e+01,3.139117989432510214e+01
-1.401032071270380985e+00,-1.433363887324758501e+00,-1.425524351568324466e+00,4.011165649916089149e-01,4.334322480273135603e-01,4.255793125893645446e-01,1.909978923632015935e+00,8.566848221050230805e+00,1.930645371854016190e+01
-1.483667119684183300e+00,-1.508984143038498260e+00,-1.513516461502346200e+00,4.838219076599449830e-01,5.091112153144929930e-01,5.136167229867044659e-01,1.958212674889556082e+00,8.782509063884644362e+00,1.966796978941862761e+01
-1.468312634665318139e+00,-1.447272398938452831e+00,-1.378584916939511240e+00,4.684809534217453386e-01,4.474043423151643495e-01,3.786882227480155572e-01,2.534366559048760514e+00,1.139037150145944111e+01,2.566658834789158306e+01
-1.583687191577717535e+00,-1.559297809532440571e+00,-1.499386784011474516e+00,5.838298614446512103e-01,5.594200898566860092e-01,4.994779308895239134e-01,2.456933854696257136e+00,1.092241052404083668e+01,2.568345518505417147e+01
-1.624274447470940075e+00,-1.630603657721211519e+00,-1.600521461259305056e+00,6.245240087083380187e-01,6.308017602605701102e-01,6.006528758622350361e-01,2.020511917446420558e+00,8.957966807651601471e+00,2.097225913637505812e+01
-1.498255426586427408e+00,-1.512535163229781876e+00,-1.479223057711069877e+00,4.983887739285103868e-01,5.126384016597955728e-01,4.793015394878375468e-01,1.523079450948143787e+00,7.245872661368604639e+00,1.733983520483295848e+01
-1.161457432221344677e+00,-1.121511823742215697e+00,-1.060585995896613509e+00,1.615354988365041156e-01,1.215738419544831750e-01,6.063688525214736003e-02,2.666488948898202427e+00,1.218196699214067635e+01,2.788688975997644448e+01
-1.198031581395885503e+00,-1.164282127905219788e+00,-1.115162981327483704e+00,1.981206205863806080e-01,1.643507961877843648e-01,1.152160578663929541e-01,3.189554561217289752e+00,1.475056757448568590e+01,3.452954288854736831e+01
-1.554165805910737053e+00,-1.557571071583458089e+00,-1.540624388432416669e+00,5.543719455008108143e-01,5.577269780532100318e-01,5.407347741126686813e-01,2.139643252080843272e+00,9.668945762802799493e+00,2.200976143530861862e+01
