-1.692102830310457051e+00,-1.707300825397760624e+00,-1.670699311350168470e+00,7.737811734187409751e-01,7.750621620821807056e-01,6.992908801272905706e-01,-8.142179993890609480e-02,-6.754714015697652063e-02,-2.841608518552630677e-02
-1.181957192287877101e+00,-1.121733872337661531e+00,-1.056182181402781417e+00,2.838907167620003946e-01,2.206641065202597507e-01,1.625648165456434480e-01,-1.018402777253080427e-01,-9.885879739197701854e-02,-1.063229569094879257e-01
-1.400843193669803144e+00,-1.403565928978621757e+00,-1.365061344036145652e+00,2.703924365567758059e-01,2.926396746404659743e-01,2.896387528982002357e-01,1.306324746243449075e-01,1.110448602942982060e-01,7.549960950518699865e-02
-1.335643049139482619e+00,-1.129486375621587824e+00,-9.782174053751945264e-01,3.216299883413589744e-01,-2.873290110514523099e-02,-1.661196358794289896e-01,1.412180708092957565e-02,1.583147991447474423e-01,1.444205161191875753e-01
-1.358224139662050689e+00,-1.335661032040250218e+00,-1.264175279468090274e+00,3.504708064246854771e-01,2.894275538186926733e-01,1.954652099096008400e-01,7.868412884341466351e-03,4.631908130759419123e-02,6.877674888903780037e-02
-1.237163150551740420e+00,-1.169296514295530720e+00,-1.083692009187284588e+00,1.960539352975785299e-01,1.199026786637052006e-01,5.131675331449959965e-02,4.120398272853051380e-02,4.946769028801655671e-02,3.243151650322366464e-02
-1.099970979416495132e+00,-1.099488388659609850e+00,-1.088625177593633975e+00,1.020974494930028814e-01,1.084669978911870086e-01,1.221973113236330816e-01,-1.930297180930549495e-03,-8.805169435633537767e-03,-3.342703146167164130e-02
-1.102472101127202952e+00,-1.072840816600764358e+00,-1.016067040034210001e+00,6.515162403474443475e-02,6.153023474812596011e-02,2.282587678056299113e-02,3.744955764677219273e-02,1.142295339929789121e-02,-6.665528955818336362e-03
-1.198717004011095488e+00,-1.182561689267690452e+00,-1.158343877317142834e+00,1.974388106951106281e-01,2.155614830667049453e-01,2.229726223026171905e-01,1.345994518985624971e-03,-3.295018786275868278e-02,-6.459060123899668104e-02
-1.334938542185285959e+00,-1.327691435156657329e+00,-1.294413899156509284e+00,2.671003590246208148e-01,2.513245638923138903e-01,2.143417848614110610e-01,6.794199268189481111e-02,7.644161869156736178e-02,8.012166098820187876e-02
-1.726842497624048400e+00,-1.767561473439027919e+00,-1.768172289998387825e+00,8.807894461771779149e-01,9.272081972427772545e-01,9.099953513414309469e-01,-1.536621748452318970e-01,-1.594005956802008184e-01,-1.416162307938471365e-01
-1.424463320868194938e+00,-1.440272373103288261e+00,-1.424794222460133097e+00,4.284537921255690551e-01,4.384751981116568054e-01,4.178626644081199215e-01,-3.843445878220536245e-03,1.913188767497561076e-03,7.016595447743451293e-03
-9.353003449127511582e-01,-9.377494426184407317e-01,-9.451374121708024933e-01,-1.258537762704757534e-02,7.243257349985460225e-04,2.195582065339608119e-02,-5.199711251451954314e-02,-6.286591332567083301e-02,-7.671788410918309320e-02
-1.341333864393467357e+00,-1.297790148946096345e+00,-1.201828669277307249e+00,3.571732142394067888e-01,2.936444694252762222e-01,1.835139484701246160e-01,-1.572685316559615729e-02,4.232706385840305160e-03,1.838273107133817780e-02
