-1.705185173970278578e+00,-1.719002382929824879e+00,-1.675329281183731478e+00,8.981074746766295469e-01,9.093303851254337378e-01,8.132297164848127924e-01,-3.532982599347324060e-01,-3.633121242333510192e-01,-3.006311831486250252e-01,1.606737221436737584e-01,1.732354249916492062e-01,1.629348238272207428e-01,2.476408041048884456e+00,1.118531593691147386e+01,2.510022048964944474e+01
-1.184356262501457868e+00,-1.123621058178783105e+00,-1.057603765788412309e+00,2.905783827592678947e-01,2.248765204728351008e-01,1.647383791662820063e-01,-1.296838613945695828e-01,-1.202723724832106267e-01,-1.204445741133988168e-01,2.355718451644226233e-02,1.908971068744525629e-02,1.337043689295636800e-02,2.295760266930580329e+00,1.095829044959856446e+01,2.641634579945321448e+01
-1.391285417571099137e+00,-1.394254091591556222e+00,-1.357742509853374413e+00,2.901758049330114830e-01,3.171794242158516575e-01,3.177159577905104837e-01,2.813923446341669299e-02,-6.653317343424405839e-03,-5.682766598389832335e-02,7.316539111877727597e-02,8.385653655996896938e-02,9.693870247459107636e-02,1.570194703682747273e+00,7.408090311340977507e+00,1.758343818596262054e+01
-1.335253077041689274e+00,-1.124969089005366074e+00,-9.682022406018204741e-01,3.305117639206401337e-01,-2.955275338875155283e-02,-1.776395748059201862e-01,-2.276182394384011765e-02,1.260865190637721067e-01,7.658383500021338774e-02,2.761488636393741661e-02,2.853357134408922302e-02,6.934724402389413900e-02,1.837084894332662310e+00,8.742171885405065623e+00,2.072346918986608344e+01
-1.358176879581232788e+00,-1.333699013580831982e+00,-1.259979214062610708e+00,3.525758406773920051e-01,3.016873436769046957e-01,2.073905308723544560e-01,-2.894943776315592188e-04,-1.025785256952337077e-02,-8.350510574720276802e-03,6.006304131807620877e-03,4.235875159934486545e-02,6.100994119756071588e-02,1.621947848999693909e+00,7.807007708434849924e+00,1.891296881436947075e+01
-1.239753424426199180e+00,-1.171081386276175529e+00,-1.084079294317465081e+00,1.837290736468990549e-01,1.155764016472310279e-01,5.070394769728864270e-02,1.189778088275839779e-01,9.165774551963000449e-02,4.537256416628693279e-02,-6.286464809784263197e-02,-3.608157102651743386e-02,-1.194162875923429276e-02,2.426347483377718994e+00,1.108782221123986389e+01,2.602314259085265036e+01
-1.099910903511359006e+00,-1.099133918021874656e+00,-1.086953633927637553e+00,9.891990939659725535e-02,1.041004304790798668e-01,1.160867435342369663e-01,3.230368133013908349e-02,3.545705097474002171e-02,2.101048334838426235e-02,-3.112261973423138470e-02,-4.025710582022042766e-02,-5.000574663392227948e-02,3.025347717943645431e+00,1.382420258969990989e+01,3.256635855792735157e+01
-1.099738989685323354e+00,-1.072187708362064784e+00,-1.016244507175791068e+00,6.990646388588349358e-02,6.504823064974497859e-02,2.343360695969520097e-02,-4.301011406322401837e-02,-4.991680276027119639e-02,-3.371792261353507431e-02,7.298114086309454018e-02,5.717507687106895137e-02,2.662461490415623730e-02,2.582034837403378358e+00,1.217453412088301690e+01,3.019797596433627618e+01
-1.198755166648964199e+00,-1.182142259452785726e+00,-1.158625394155359700e+00,1.918408786623132245e-01,2.128175559813769435e-01,2.239444439985834867e-01,3.533291072552061096e-02,-1.789711343086338932e-02,-6.963921976328667218e-02,-2.835274388601265183e-02,-1.272920860578276823e-02,4.358479915293526040e-03,1.692112352243417828e+00,8.121994589875228598e+00,2.015734343079627422e+01
-1.332448579762610663e+00,-1.325355601764243829e+00,-1.292836793569022591e+00,2.768891484139498482e-01,2.590043111127658393e-01,2.185608639764407002e-01,1.901868803015827059e-02,3.587123253094091913e-02,5.464256622529112262e-02,3.664835728815605403e-02,3.055708961159296286e-02,1.968388533182000716e-02,1.900941601154956695e+00,8.731712948077726466e+00,2.100228177499453253e+01
-1.726599550691632512e+00,-1.766634594027745253e+00,-1.766142505837076104e+00,8.793968777440644979e-01,9.218166854712582792e-01,8.969523961613213858e-01,-1.509319578091545544e-01,-1.491226144034298040e-01,-1.162730332762284269e-01,-1.581045775647646479e-03,-5.814780097449072545e-03,-1.433299099922090251e-02,1.993723188534887392e+00,9.091859487961489350e+00,2.049961659073699138e+01
-1.424771651815133211e+00,-1.440105805811431772e+00,-1.424169933059669324e+00,4.628254387237267786e-01,4.766500126080015498e-01,4.550412696422865833e-01,-1.181174953947911888e-01,-1.234807466345846233e-01,-1.197519973189698633e-01,8.022252861303712235e-02,8.706265408111778237e-02,8.897326418675902127e-02,2.089632907554805907e+00,9.335376828609501132e+00,2.143150411436326408e+01
-9.380104859016167307e-01,-9.400890550643931087e-01,-9.465861034459144285e-01,-1.324133997030056513e-02,7.512821795147861005e-04,2.237042027625886845e-02,-1.007458925730345956e-01,-9.776511626525687115e-02,-9.456525227753775908e-02,5.212099014361268323e-02,3.721591435142672377e-02,1.888335805834056788e-02,2.688207298133822754e+00,1.242157947905238835e+01,2.935219102262990631e+01
-1.341699627645065673e+00,-1.297528813126135550e+00,-1.200517854821707697e+00,3.654800786100739218e-01,3.117746705776491267e-01,1.965997481549088266e-01,-4.692258129718807069e-02,-7.589547208798658184e-02,-6.731587305495193019e-02,2.325724337519666923e-02,6.174201471547385855e-02,7.130683958290247315e-02,1.978729511985320766e+00,9.029707937617034830e+00,2.091084140587778251e+01
-9.869324653136831715e-01,-9.402784889517409317e-01,-8.864194140223526919e-01,-8.392499830684366224e-02,-9.136813371814336837e-02,-8.632016164481212672e-02,-3.027620279177438423e-02,-7.582735169869622704e-02,-1.132698310052224627e-01,1.012033442113803722e-01,1.075293663771205582e-01,8.605486510962065405e-02,2.907459435756133637e+00,1.337949266092042322e+01,3.073572728936213849e+01
-1.341742871188248420e+00,-1.344936246715930706e+00,-1.301070918691071387e+00,3.721232337108615340e-01,3.749084714384488537e-01,3.206346664332448970e-01,-1.371270097876195471e-01,-1.432474459505511388e-01,-1.282082104783826282e-01,1.068701437748404287e-01,1.133788284672992558e-01,1.087328235089475292e-01,2.399307326901717996e+00,1.082525739456610303e+01,2.415399720192437627e+01
-1.160620618920146452e+00,-1.106854528060966958e+00,-1.036732181508436934e+00,7.984558198185771893e-02,9.141671572511620228e-03,-4.548726647943507340e-02,1.470756629891920020e-03,2.085489425381739648e-02,9.181640055213990959e-03,7.949032738343539406e-02,7.701765719797967757e-02,7.316946727816639462e-02,3.007058431637969598e+00,1.366776205182942761e+01,3.139117989432510214e+01
-1.422326905998057223e+00,-1.443043306851797380e+00,-1.429657594998661629e+00,5.177507783722578028e-01,5.141081553261360737e-01,4.807787347009584988e-01,-2.283274141158324055e-01,-1.924275566411916549e-01,-1.518107898238773013e-01,1.329954559867009001e-01,1.214380331254052287e-01,1.007496733562640162e-01,1.909978923632015935e+00,8.566848221050230805e+00,1.930645371854016190e+01
-1.517173968286815500e+00,-1.544881567628300090e+00,-1.548474686765960229e+00,6.215442607449781498e-01,6.515086345252236733e-01,6.492561367241493908e-01,-1.935864218047760876e-01,-1.919517348994654593e-01,-1.767905091333251133e-01,8.937489448929450409e-02,8.545427143071113174e-02,7.611055590065683718e-02,1.958212674889556082e+00,8.782509063884644362e+00,1.966796978941862761e+01
-1.490607626379561568e+00,-1.456429785870823501e+00,-1.378729191565969625e+00,5.803775374985276070e-01,5.307186626446049882e-01,4.329189276551835275e-01,-1.936992545241112418e-01,-2.022962829547556018e-01,-1.961266509397745772e-01,1.041079493175035842e-01,1.281538903064252666e-01,1.420548630643132804e-01,2.534366559048760514e+00,1.139037150145944111e+01,2.566658834789158306e+01
-1.690165305878882362e+00,-1.661643339105119077e+00,-1.565390129654950391e+00,8.947532580881176756e-01,8.782816449602940390e-01,7.282862065643682659e-01,-2.602652239125129441e-01,-3.082030405209909008e-01,-2.552146506607720355e-01,5.580282773074594915e-02,9.167724201243501736e-02,9.240703986969450723e-02,2.456933854696257136e+00,1.092241052404083668e+01,2.568345518505417147e+01
