-1.655421415121630657e+00,-1.625045349470803258e+00,-1.574654851868881433e+00,7.603328462278998723e-01,7.121069984789030194e-01,6.435757839845468453e-01,-1.945301753072324613e-01,-1.940585003109686901e-01,-1.980125088645373066e-01,8.995828386953745592e-02,1.072985548941727402e-01,1.293331045061568985e-01
-1.705185173970278578e+00,-1.719002382929824879e+00,-1.675329281183731478e+00,8.981074746766295469e-01,9.093303851254337378e-01,8.132297164848127924e-01,-3.532982599347324060e-01,-3.633121242333510192e-01,-3.006311831486250252e-01,1.606737221436737584e-01,1.732354249916492062e-01,1.629348238272207428e-01
-1.533893176471925024e+00,-1.552586735850412181e+00,-1.521388401489749631e+00,6.381646616681613260e-01,6.621895019969193941e-01,5.892684308737187182e-01,-2.164844038463546727e-01,-2.145704644286338947e-01,-1.387279858097551499e-01,1.123916016357907055e-01,1.051102083216212957e-01,7.095724892396892969e-02
-1.407160087695988437e+00,-1.398610500840873572e+00,-1.381252136097485206e+00,3.923262107424694833e-01,3.762212376040194872e-01,3.489226753416299065e-01,-6.998886039503407486e-02,-8.482420584433064681e-02,-8.845571315231735843e-02,8.504110617566958130e-02,1.073730545050888691e-01,1.208958601224234403e-01
-1.297007170189909075e+00,-1.299750716306580456e+00,-1.283581408743407426e+00,1.915440308684423498e-01,1.912093433727569958e-01,1.935740862721565536e-01,3.341344459495088071e-02,-1.279086637758825029e-02,-7.060904109553256536e-02,7.222056542976044990e-02,1.214862384840173226e-01,1.607374301227836588e-01
-1.152409039110275701e+00,-1.125639262447632349e+00,-1.096422060777923591e+00,5.418475618426140533e-02,2.607973684967474989e-02,-1.269925549397673929e-03,7.796165852705407018e-02,7.744133279566159378e-02,7.568600493990858269e-02,2.047791781871459785e-02,2.229972586748856997e-02,2.215596975461811557e-02
-1.099910903511359006e+00,-1.099133918021874656e+00,-1.086953633927637553e+00,9.891990939659725535e-02,1.041004304790798668e-01,1.160867435342369663e-01,3.230368133013908349e-02,3.545705097474002171e-02,2.101048334838426235e-02,-3.112261973423138470e-02,-4.025710582022042766e-02,-5.000574663392227948e-02
-1.183689467337738277e+00,-1.202757234081442528e+00,-1.210592347581527672e+00,1.381710480555670695e-01,2.180965375383575600e-01,2.717593778331237608e-01,1.638873480188229592e-01,8.435563015353514382e-02,3.788210077147644017e-02,-1.181460356505896342e-01,-9.949552529336652684e-02,-9.889597999860845479e-02
-1.076336660588836258e+00,-1.062956305121702583e+00,-1.045950787492054612e+00,6.825824442776494416e-02,2.771350783202273377e-02,6.920137108439149837e-03,1.291109600250636702e-02,3.057032762898793943e-03,-1.341122072600765130e-02,-4.746239875451369571e-03,3.226484160255156663e-02,5.250649234133967364e-02
-1.198847772170769099e+00,-1.162760602127921983e+00,-1.114225300324672041e+00,1.969098564775386695e-01,1.482813622060190628e-01,1.047535405432641203e-01,3.738645143932049775e-02,3.773597425045775028e-02,1.683795416036221182e-02,-3.536307597584718160e-02,-2.318893540634331396e-02,-7.313048127361030520e-03
-1.049279777175615491e+00,-9.846655828619119699e-01,-9.332000465865927241e-01,2.532840491057973542e-02,-3.659860842023177768e-02,-6.452613655233471746e-02,8.841081319617830059e-02,1.182279556855913016e-01,1.218804240145279355e-01,-6.436999096646248142e-02,-9.689204945124303692e-02,-1.240984776526487532e-01
-1.282592275529496728e+00,-1.254728815129247499e+00,-1.210094362123389278e+00,3.180826662556722750e-01,2.542316053600640058e-01,1.743142647251094413e-01,-2.734711853876024140e-02,6.071775103178188825e-03,4.009654130559725527e-02,-8.040512621041384644e-03,-5.490114125171231818e-03,-4.252718972170661631e-03
-1.160658352642549795e+00,-1.117991519892736152e+00,-1.058719740999354730e+00,1.518455243333494409e-01,8.350076176394823080e-02,1.957684617735355043e-02,2.905473925782165942e-02,4.898919090990957320e-02,5.134210308751355895e-02,-2.016498618170046303e-02,-1.443530147318930999e-02,-1.214700224964714199e-02
-1.172215718031965226e+00,-1.126423112353044376e+00,-1.061841683043991846e+00,1.275085695245554152e-01,9.220737188834049469e-02,5.635207074569004160e-02,9.066066940088611525e-02,5.650626828202243851e-02,1.117020225540583250e-02,-4.586189483905586672e-02,-2.221428104388847857e-02,-5.617457995686633149e-03
-1.234867215504382276e+00,-1.212675451401407312e+00,-1.170344796411650901e+00,1.917862771515778386e-01,1.418261661383902750e-01,9.610326182138215212e-02,2.175857651828501035e-02,2.793091945794925340e-02,2.326688759854302763e-02,2.141585028681052688e-02,4.299912763514401881e-02,5.104353708917108712e-02
-1.239753424426199180e+00,-1.171081386276175529e+00,-1.084079294317465081e+00,1.837290736468990549e-01,1.155764016472310279e-01,5.070394769728864270e-02,1.189778088275839779e-01,9.165774551963000449e-02,4.537256416628693279e-02,-6.286464809784263197e-02,-3.608157102651743386e-02,-1.194162875923429276e-02
-1.341742871188248420e+00,-1.344936246715930706e+00,-1.301070918691071387e+00,3.721232337108615340e-01,3.749084714384488537e-01,3.206346664332448970e-01,-1.371270097876195471e-01,-1.432474459505511388e-01,-1.282082104783826282e-01,1.068701437748404287e-01,1.133788284672992558e-01,1.087328235089475292e-01
-1.064068089981989429e+00,-1.075682659874796387e+00,-1.076665119218908062e+00,4.961096245763334939e-02,8.348958048078920779e-02,1.192269903921522184e-01,2.464847499421323265e-02,-1.580456685387646859e-02,-6.000615253793298298e-02,-1.013467069889371387e-02,8.045724328442110940e-03,1.748875850005906715e-02
-1.655421415121630657e+00,-1.625045349470803258e+00,-1.574654851868881433e+00,7.603328462278998723e-01,7.121069984789030194e-01,6.435757839845468453e-01,-1.945301753072324613e-01,-1.940585003109686901e-01,-1.980125088645373066e-01,8.995828386953745592e-02,1.072985548941727402e-01,1.293331045061568985e-01
-1.705185173970278578e+00,-1.719002382929824879e+00,-1.675329281183731478e+00,8.981074746766295469e-01,9.093303851254337378e-01,8.132297164848127924e-01,-3.532982599347324060e-01,-3.633121242333510192e-01,-3.006311831486250252e-01,1.606737221436737584e-01,1.732354249916492062e-01,1.629348238272207428e-01
-1.533893176471925024e+00,-1.552586735850412181e+00,-1.521388401489749631e+00,6.381646616681613260e-01,6.621895019969193941e-01,5.892684308737187182e-01,-2.164844038463546727e-01,-2.145704644286338947e-01,-1.387279858097551499e-01,1.123916016357907055e-01,1.051102083216212957e-01,7.095724892396892969e-02
-1.407160087695988437e+00,-1.398610500840873572e+00,-1.381252136097485206e+00,3.923262107424694833e-01,3.762212376040194872e-01,3.489226753416299065e-01,-6.998886039503407486e-02,-8.482420584433064681e-02,-8.845571315231735843e-02,8.504110617566958130e-02,1.073730545050888691e-01,1.208958601224234403e-01
-1.297007170189909075e+00,-1.299750716306580456e+00,-1.283581408743407426e+00,1.915440308684423498e-01,1.912093433727569958e-01,1.935740862721565536e-01,3.341344459495088071e-02,-1.279086637758825029e-02,-7.060904109553256536e-02,7.222056542976044990e-02,1.214862384840173226e-01,1.607374301227836588e-01
-1.152409039110275701e+00,-1.125639262447632349e+00,-1.096422060777923591e+00,5.418475618426140533e-02,2.607973684967474989e-02,-1.269925549397673929e-03,7.796165852705407018e-02,7.744133279566159378e-02,7.568600493990858269e-02,2.047791781871459785e-02,2.229972586748856997e-02,2.215596975461811557e-02
-1.099910903511359006e+00,-1.099133918021874656e+00,-1.086953633927637553e+00,9.891990939659725535e-02,1.041004304790798668e-01,1.160867435342369663e-01,3.230368133013908349e-02,3.545705097474002171e-02,2.101048334838426235e-02,-3.112261973423138470e-02,-4.025710582022042766e-02,-5.000574663392227948e-02
-1.183689467337738277e+00,-1.202757234081442528e+00,-1.210592347581527672e+00,1.381710480555670695e-01,2.180965375383575600e-01,2.717593778331237608e-01,1.638873480188229592e-01,8.435563015353514382e-02,3.788210077147644017e-02,-1.181460356505896342e-01,-9.949552529336652684e-02,-9.889597999860845479e-02
-1.076336660588836258e+00,-1.062956305121702583e+00,-1.045950787492054612e+00,6.825824442776494416e-02,2.771350783202273377e-02,6.920137108439149837e-03,1.291109600250636702e-02,3.057032762898793943e-03,-1.341122072600765130e-02,-4.746239875451369571e-03,3.226484160255156663e-02,5.250649234133967364e-02
-1.198847772170769099e+00,-1.162760602127921983e+00,-1.114225300324672041e+00,1.969098564775386695e-01,1.482813622060190628e-01,1.047535405432641203e-01,3.738645143932049775e-02,3.773597425045775028e-02,1.683795416036221182e-02,-3.536307597584718160e-02,-2.318893540634331396e-02,-7.313048127361030520e-03
-1.049279777175615491e+00,-9.846655828619119699e-01,-9.332000465865927241e-01,2.532840491057973542e-02,-3.659860842023177768e-02,-6.452613655233471746e-02,8.841081319617830059e-02,1.182279556855913016e-01,1.218804240145279355e-01,-6.436999096646248142e-02,-9.689204945124303692e-02,-1.240984776526487532e-01
-1.282592275529496728e+00,-1.254728815129247499e+00,-1.210094362123389278e+00,3.180826662556722750e-01,2.542316053600640058e-01,1.743142647251094413e-01,-2.734711853876024140e-02,6.071775103178188825e-03,4.009654130559725527e-02,-8.040512621041384644e-03,-5.490114125171231818e-03,-4.252718972170661631e-03
-1.160658352642549795e+00,-1.117991519892736152e+00,-1.058719740999354730e+00,1.518455243333494409e-01,8.350076176394823080e-02,1.957684617735355043e-02,2.905473925782165942e-02,4.898919090990957320e-02,5.134210308751355895e-02,-2.016498618170046303e-02,-1.443530147318930999e-02,-1.214700224964714199e-02
-1.172215718031965226e+00,-1.126423112353044376e+00,-1.061841683043991846e+00,1.275085695245554152e-01,9.220737188834049469e-02,5.635207074569004160e-02,9.066066940088611525e-02,5.650626828202243851e-02,1.117020225540583250e-02,-4.586189483905586672e-02,-2.221428104388847857e-02,-5.617457995686633149e-03
-1.234867215504382276e+00,-1.212675451401407312e+00,-1.170344796411650901e+00,1.917862771515778386e-01,1.418261661383902750e-01,9.610326182138215212e-02,2.175857651828501035e-02,2.793091945794925340e-02,2.326688759854302763e-02,2.141585028681052688e-02,4.299912763514401881e-02,5.104353708917108712e-02
-1.239753424426199180e+00,-1.171081386276175529e+00,-1.084079294317465081e+00,1.837290736468990549e-01,1.155764016472310279e-01,5.070394769728864270e-02,1.189778088275839779e-01,9.165774551963000449e-02,4.537256416628693279e-02,-6.286464809784263197e-02,-3.608157102651743386e-02,-1.194162875923429276e-02
-1.341742871188248420e+00,-1.344936246715930706e+00,-1.301070918691071387e+00,3.721232337108615340e-01,3.749084714384488537e-01,3.206346664332448970e-01,-1.371270097876195471e-01,-1.432474459505511388e-01,-1.282082104783826282e-01,1.068701437748404287e-01,1.133788284672992558e-01,1.087328235089475292e-01
-1.064068089981989429e+00,-1.075682659874796387e+00,-1.076665119218908062e+00,4.961096245763334939e-02,8.348958048078920779e-02,1.192269903921522184e-01,2.464847499421323265e-02,-1.580456685387646859e-02,-6.000615253793298298e-02,-1.013467069889371387e-02,8.045724328442110940e-03,1.748875850005906715e-02
-9.708035404858047501e-01,-9.667413767284274151e-01,-9.407077132532020158e-01,-1.363806614578813858e-01,-8.886322829592953332e-02,-5.701152118070943603e-02,1.222376090425241341e-01,9.606356726289012882e-02,5.903691583442675916e-02,-1.470758417644770985e-02,-4.016859169184513328e-02,-6.109302134326130562e-02
-1.197141697342042344e+00,-1.079870951201953311e+00,-9.541232886791984891e-01,6.894877022487427842e-02,-5.985637541353865110e-02,-1.400298638057115019e-01,5.066505654041647544e-02,1.118557202879782442e-01,1.006986136057777398e-01,7.772322127426092853e-02,2.803344403755138672e-02,-6.410761644622758014e-03
-8.298314804336835993e-01,-8.083003551884876403e-01,-7.619685075682041120e-01,-3.484981301742357679e-02,-7.254498203876796891e-02,-1.161780172523698695e-01,-9.903811812828243466e-02,-1.032949431184043004e-01,-1.068598283464338161e-01,-3.609409449287801636e-02,-1.569646724490797798e-02,-1.484358868065595999e-02
-9.975716199720459088e-01,-9.360229348710156216e-01,-8.494764981592107800e-01,-8.841161805932802598e-02,-1.180086230054460533e-01,-1.834572190505983635e-01,8.982847398392751481e-02,8.825944245712355474e-03,5.889084005584639681e-04,-3.702763702550526410e-03,4.533820049287055204e-02,3.246138754914696528e-02
-1.184460534146545507e+00,-1.213996086689210996e+00,-1.211921496838281431e+00,-2.633767250156934803e-02,1.059581870507102647e-01,2.037003805285215741e-01,1.152477925024234379e-01,2.267964031783718803e-02,-5.076519075166892325e-02,9.579387079427538476e-02,8.555208324424544430e-02,5.913226052411856698e-02
-1.407362029765731659e+00,-1.353300930321486906e+00,-1.248426848330560723e+00,2.321576338694384678e-01,1.720990978648105907e-01,3.413388163087844457e-02,8.284924636303320211e-02,6.330888750804522513e-02,1.121515057822664307e-01,9.277658470263598633e-02,1.182404998153480519e-01,1.024078135490011365e-01
-1.184356262501457868e+00,-1.123621058178783105e+00,-1.057603765788412309e+00,2.905783827592678947e-01,2.248765204728351008e-01,1.647383791662820063e-01,-1.296838613945695828e-01,-1.202723724832106267e-01,-1.204445741133988168e-01,2.355718451644226233e-02,1.908971068744525629e-02,1.337043689295636800e-02
-1.186108039848283946e+00,-1.167028675648296154e+00,-1.139956759065471115e+00,1.770435939455954413e-02,-8.504929360888258127e-03,-2.027626191674406636e-02,1.366167717646719071e-01,1.487034415922172670e-01,1.387174743999846083e-01,3.201536236673584168e-02,2.702205676153419944e-02,2.165689361785974598e-02
-1.038241816076649782e+00,-1.030225176665813036e+00,-1.019118619376588653e+00,-1.291628165330266365e-02,-3.061389177705555950e-02,-2.619130887152050502e-02,1.371622130324048894e-01,1.473251674724840865e-01,1.335117040012871459e-01,-8.593734229017616078e-02,-8.642431907437433947e-02,-8.814915903239999018e-02
-9.869324653136831715e-01,-9.402784889517409317e-01,-8.864194140223526919e-01,-8.392499830684366224e-02,-9.136813371814336837e-02,-8.632016164481212672e-02,-3.027620279177438423e-02,-7.582735169869622704e-02,-1.132698310052224627e-01,1.012033442113803722e-01,1.075293663771205582e-01,8.605486510962065405e-02
-9.918767759799869133e-01,-9.464223821776948098e-01,-8.979406225108953477e-01,-7.228892824766053327e-02,-1.037823087470535338e-01,-1.083545717932804658e-01,3.018568142379627478e-02,-5.738812149321891043e-03,-4.923799230463031529e-02,3.403942127771278359e-02,5.599417581498083302e-02,5.557549731416656924e-02
-1.349834668305171848e+00,-1.299743483937837230e+00,-1.209353685635016440e+00,4.144554374813560482e-01,3.361584266372011909e-01,2.404627503201771377e-01,-9.328694362278369678e-02,-6.921593164196507275e-02,-7.557809993462878684e-02,2.877497527265853242e-02,3.289198038244865036e-02,4.454287297102008103e-02
-1.212227660096454107e+00,-1.203695572513922007e+00,-1.146687862372905542e+00,1.574621835540937487e-01,1.549803675402051384e-01,1.186673597342653985e-01,-3.189489459874031430e-03,4.328681217677349952e-02,7.343113270167250795e-02,5.807514312316256616e-02,5.526785661214609312e-03,-4.533317434278692076e-02
-8.934819016537821623e-01,-8.590581998132026387e-01,-8.168881236653883215e-01,-8.958089992939312352e-02,-7.116900858859250001e-02,-6.913395834070072687e-02,2.001431100751232400e-02,-3.091539405826670278e-02,-6.446988301568307156e-02,-3.689498656545966288e-02,-3.881219514003557414e-02,-4.946726860990662000e-02
-9.918486607817648126e-01,-9.858573386004619854e-01,-9.395413810201920235e-01,-4.139213911021909914e-03,3.571693699153764747e-03,-2.150527485907487157e-02,-2.532700612977111659e-02,-1.578410543178254688e-03,1.076268987258461457e-02,2.138104295026808238e-02,-1.607769562740123809e-02,-4.966158896766229708e-02
-1.160620618920146452e+00,-1.106854528060966958e+00,-1.036732181508436934e+00,7.984558198185771893e-02,9.141671572511620228e-03,-4.548726647943507340e-02,1.470756629891920020e-03,2.085489425381739648e-02,9.181640055213990959e-03,7.949032738343539406e-02,7.701765719797967757e-02,7.316946727816639462e-02
-1.134318749365119672e+00,-1.092137926245397406e+00,-1.037557238465300236e+00,1.013356438475556676e-01,5.240080968215451301e-02,8.828715707719933872e-03,-4.623097808233673361e-02,-2.920557135839924046e-02,-1.572128527918477750e-02,7.930754375481023632e-02,6.902050161940793960e-02,4.451169924292208702e-02
-1.031491629694133882e+00,-9.930623345204538932e-01,-9.452862123857359578e-01,-4.487633024677351729e-02,-4.406179003381532899e-02,-5.348972416908710781e-02,-2.022085546247340271e-02,-4.682161154700779926e-02,-5.902442297754555839e-02,9.668624712412536570e-02,8.402575581453806952e-02,5.786090854537382505e-02
-1.120701008820497391e+00,-1.113886820804846467e+00,-1.107766581336202760e+00,-5.365509998681914500e-02,-3.138183358234764020e-02,1.671541310760829221e-02,1.530706075940446442e-01,1.307498956868805295e-01,7.774696933880016758e-02,2.163682111840213931e-02,1.482466931091834007e-02,1.357199166922988705e-02
-1.035907676895357454e+00,-1.029480429938841368e+00,-9.840075669208006026e-01,2.003801988129730316e-02,3.959444951525522421e-02,3.315795123507895171e-03,1.598031932417337195e-02,-1.970768980706485984e-02,-1.982988613143824366e-02,4.413788235147519706e-05,9.725559094593881279e-03,6.369520299265232647e-04
-1.490607626379561568e+00,-1.456429785870823501e+00,-1.378729191565969625e+00,5.803775374985276070e-01,5.307186626446049882e-01,4.329189276551835275e-01,-1.936992545241112418e-01,-2.022962829547556018e-01,-1.961266509397745772e-01,1.041079493175035842e-01,1.281538903064252666e-01,1.420548630643132804e-01
