-1.632174147924071672e+00,-1.586075363487126300e+00,-1.412696612526317175e+00,7.034873032049115960e-01,6.473013256542692329e-01,4.631382871336361395e-01,-1.373047629798221092e-01,-1.642143369955056664e-01,-2.200333888666384796e-01,7.890833059974178276e-03,4.727773702864577349e-02,1.441967917582120950e-01,7.311444290807954383e-02,7.155479941191342230e-02,2.063718565065494198e-02,1.085882217361750380e-03,3.096566836518466551e-02,1.044949105122963406e-01,2.130907506903310239e-02,-5.010200249883013657e-02,-1.890641840563242748e-01,-7.081680563980695398e-02,-2.223128001395114489e-02,6.665029288552716535e-02,8.921867085432903799e-02,9.467330413611879658e-02,8.850311345596097168e-02,-1.286370356974227414e-01,-1.944647699452129730e-01,-1.954531329856944721e-01,-1.725848398160610003e-02,8.859694339270506036e-02,1.970572708614330981e-01,2.902164243308523461e-02,-3.388569533864586175e-02,-1.719763928205679249e-01,1.638278614178922676e-01,1.610880861616339754e-01,1.425593470071453706e-01,-2.483877051187039289e-02,-4.645530142463914769e-02,-1.088128539529970851e-01,-1.019040117089909381e-01,-3.007370308324083114e-02,1.648761200352993339e-01,2.432533720109658626e-02,-1.366001500616752240e-02,-9.390351421246923014e-02
-1.684673925509571957e+00,-1.675823085147361002e+00,-1.458221768313198163e+00,7.854875236871337041e-01,7.422488313985248221e-01,4.366913946855740525e-01,-1.676636055477409570e-01,-1.393449420064971911e-01,-4.722294232110459122e-02,-1.136110775300565173e-01,-9.149743689170396210e-02,-1.295795126523762060e-02,3.419657778636949197e-01,2.918255036580189588e-01,5.310185579751221935e-02,-7.575449372127159020e-02,-4.462756802749192654e-03,6.315849918536782515e-02,-7.544617076001361444e-02,-1.399745770582734583e-01,-1.580861051834498571e-02,-2.017111005850552030e-01,-1.617073818784008910e-01,-9.826530875555472555e-02,1.708431898213610689e-01,1.456329659150191469e-01,4.255072660684367652e-02,6.199616989159312253e-02,1.051216482852596057e-01,1.336899133991894528e-01,1.108089001655701566e-02,-4.203443723329662596e-02,-1.348824347864608919e-01,-4.284561353619496804e-02,-2.319012866666424894e-02,2.813828757905580472e-02,5.069875663353149570e-02,6.846444652175791290e-02,1.419680793794964209e-02,-9.483638813493200370e-02,-1.198432022937229169e-01,8.271762420468548038e-02,-7.354781199048990303e-03,-4.808548396150177928e-03,-1.829354036156991825e-01,4.211954913317711435e-02,4.963538970027079472e-02,9.623030371904053859e-02
-1.499280629846916790e+00,-1.522412085710721952e+00,-1.377411207321752817e+00,5.796426599390341883e-01,5.943593608958436247e-01,3.385911151156171250e-01,-9.873353642418904175e-02,-7.404687682946879679e-02,1.094875813038852924e-01,-8.022986863512447664e-02,-1.032868105864265112e-01,-1.594319631629952660e-01,1.127095689662881289e-01,1.347942355528565228e-01,1.134226802982390286e-01,-2.644399344198379923e-02,-4.873364310307869152e-02,-3.950369646687239972e-02,1.999297744284839543e-02,5.366604752870282602e-02,5.158056366026399220e-02,-1.672877571979392297e-01,-1.845958065927416347e-01,-1.341203613765748481e-01,1.748475948756938181e-01,1.604863868083190037e-01,4.637675946043694208e-02,1.017400405170837928e-02,3.498346919766073815e-02,9.981575710140601354e-02,1.522073633513119917e-02,-4.926935433681925436e-02,-7.383279970338224585e-02,-1.336097434261258043e-01,-9.360200669510879146e-02,-3.823609510999340794e-02,4.018940408377467272e-02,9.196433608392555470e-02,6.588481132466675327e-02,9.619277735091832926e-02,2.789250234994768846e-02,-7.464121188965739534e-03,-8.328948324736928921e-02,-3.621357941858387164e-02,2.333433972752184567e-03,4.020983814739526735e-02,1.421295866320019217e-02,2.619094277692523686e-03
-1.401038463233600595e+00,-1.378770847418058443e+00,-1.266703413641740106e+00,3.790080865721038306e-01,3.432874659515335325e-01,2.510059956485216626e-01,-5.504985468589215780e-02,-5.492112533592018175e-02,-1.127949919447917074e-02,7.560338422369305977e-02,6.790667598200565702e-02,-8.321362056348895198e-02,-4.257954873311691618e-02,-2.721381652864673928e-02,6.862547201701613142e-02,8.563297488595320028e-02,8.586869205612861211e-02,1.987966200683742232e-02,-3.615936999419615966e-02,-2.111686405539721020e-02,-1.618245730702775817e-02,-1.061357281934971614e-01,-1.565065715620824471e-01,-1.215107421145691924e-01,1.626281886749664785e-01,1.993794228314123562e-01,9.977423530172284394e-02,-5.285879104814748819e-02,-4.093965246452145601e-02,6.750586257020758929e-02,1.379604119838884028e-02,3.773603232172739741e-02,8.617321204605615792e-02,-1.126181527412870031e-01,-1.688407959672944547e-01,-1.672563401556653728e-01,3.378797181152970452e-02,5.897199549166248084e-02,4.268803631720907710e-02,4.791585299567539119e-02,6.819395512107641333e-02,9.379849440563045593e-02,7.702328097804747586e-02,4.128361764513555077e-02,-6.477895567008737365e-02,-6.869958974445028455e-02,-5.414641304270589872e-02,1.568390663303366244e-03
-1.278299500201590222e+00,-1.274282029215991985e+00,-1.201843621270213047e+00,1.805611295193312316e-01,1.801897822511465685e-01,1.804798246802521156e-01,8.039164627534646501e-02,-1.113242082067377250e-02,-1.287388238569992516e-01,-9.369267092280310349e-02,3.647062081624136143e-02,5.865181483074249913e-02,7.235655484194115916e-02,3.683300379623358212e-02,6.089214229998390904e-02,3.128324710742116238e-02,4.132913986263180017e-02,6.470339697731489204e-02,3.550398593513778150e-02,2.090847096839894628e-02,-2.913573105533509219e-02,-1.237369764896660562e-01,-1.387764529515753964e-01,-1.153014483999222073e-01,6.831806722863904835e-02,8.004821316440625945e-02,7.165514135385898931e-02,6.180995422663275451e-02,3.684716038762100854e-02,1.224946566097289379e-02,2.185997674150103737e-02,2.345151991975492553e-02,4.887273398999270047e-02,-1.411501581403230010e-01,-8.140384647720740052e-02,-5.273020641343156151e-02,6.110715802424280391e-02,2.769095077608909466e-02,3.679679368484634235e-03,5.417454296973845534e-02,7.149859399587929487e-02,9.164807243831225858e-02,-2.164485984759156184e-02,-4.162855789624209102e-02,-5.858580330828432742e-02,-8.613110112729827419e-03,-7.855757171848309559e-03,-6.381110329513178629e-03
-1.139165328382100828e+00,-1.095735369664584402e+00,-1.015078222200782587e+00,3.796201273360133577e-02,5.041438260319467020e-03,-4.583443188467078988e-02,1.078094180539004299e-01,7.915455707168900235e-02,4.185171120969095188e-02,-1.524902903238811724e-01,-1.145876154209697212e-01,-6.715560411484738923e-02,1.799089178020984447e-01,1.894938886627030306e-01,1.797020057354826728e-01,8.112283130032046929e-02,2.341833828915340990e-02,-5.041290010180599773e-02,-1.054853019095192551e-01,-4.310371378767425404e-02,2.044863638742488304e-02,-1.164255812759326381e-01,-1.669895966664927955e-01,-2.044442570156728700e-01,1.593289390984045095e-01,1.510850237587237355e-01,1.104007616268322112e-01,-3.016509837458651588e-02,-1.872042181611704298e-02,1.182591861781718059e-02,-1.180360143544160606e-01,-7.522409564022033979e-02,1.515944364087286333e-03,4.961236440843254381e-02,3.125221343917985312e-03,-3.529487333846597491e-02,-8.763506037370476232e-02,-5.681552167642797690e-02,-3.168724108040969767e-02,1.526555752284206591e-01,1.424665084433830997e-01,7.879281384676370403e-02,-4.983517604698160797e-02,-1.030226882382130893e-01,-1.251714617890603842e-01,3.115009511437876952e-02,8.066652906426852176e-02,1.307217239688936439e-01
-1.106217149858854665e+00,-1.101283495428559300e+00,-1.025366540483801936e+00,1.044074929244992317e-01,1.045424724124116023e-01,8.543445704710278532e-02,3.819290484540879133e-02,4.955732020005094995e-02,7.677733726131053676e-03,-7.141015505604834945e-02,-9.698047795857486775e-02,-5.551823711270841705e-02,2.666611738906358303e-02,4.026924012781952361e-02,6.245946877465625817e-03,3.521516257603918981e-02,2.086257414686640971e-02,-3.337221966545584045e-03,-6.800262183640183589e-02,-5.748583996692148423e-02,-5.547840245499208699e-03,7.231664625814987479e-02,5.073962896336615958e-02,-3.819774980158185951e-02,-6.300376309561614430e-02,-5.781592889179775624e-02,-1.277989606020422421e-02,8.817465259234849584e-02,1.062065047125866635e-01,9.528510259408640160e-02,-3.122668972973203713e-02,-3.040134461497460625e-02,-1.754187079137472377e-02,-5.765760986031180646e-02,-6.760147231738762585e-02,-8.281696261210606813e-02,8.598360875474933204e-03,2.877274972151711366e-02,4.770452762156382476e-02,7.181382568810197597e-02,6.564154718369619168e-02,4.195235861207427530e-02,-8.762483937006182444e-02,-9.825975676059672814e-02,-8.131894413144526157e-02,3.995137970630743135e-02,4.340439703055446602e-02,3.823516242984811853e-02
-1.203373293460858084e+00,-1.234424630258748268e+00,-1.220073978423422689e+00,1.578102159981168984e-01,2.610128815426433491e-01,3.202985563008332592e-01,2.010889912420031067e-01,1.218086417888720741e-01,3.828797524257563506e-02,-3.729067722818589226e-01,-4.079681270143065142e-01,-3.188646104475257870e-01,2.780022749753544020e-01,3.590155304498101052e-01,2.234368255586702823e-01,3.466986015693027112e-02,1.633244596840489633e-03,1.282878634540429164e-01,-1.389599240947869407e-01,-1.815697425460856829e-01,-2.566637766921771591e-01,1.510503321035052415e-01,2.080905590197864308e-01,1.223943749567515255e-01,-1.802094791456647915e-01,-2.284689995667646689e-01,-8.416948838654481069e-02,-6.671138672848303530e-02,-9.288839745867680242e-02,-2.097805224887840936e-01,1.101152603468842778e-01,2.202208729618473637e-01,3.231507715878690346e-01,4.082822132413893579e-02,-5.053868504533953754e-02,-9.057946394175042659e-02,2.163831149957553754e-02,5.730801333109707130e-02,6.490728798098448216e-02,-5.753167211554402471e-02,-5.180052816657213649e-02,-8.751502055226757781e-02,1.282544097757994106e-01,7.466169345940124047e-02,7.344388607125060253e-02,-1.035368111298318738e-01,-5.587010920993967095e-02,-2.643684288019818376e-02
-1.078383067326410094e+00,-1.055271888461891683e+00,-1.001244437720441915e+00,4.404873802615898171e-02,2.502265746017752826e-03,-3.677893443987156896e-02,4.900258971003676467e-02,1.454774028831311294e-02,-2.461374219378470798e-02,-6.016517378178866393e-02,8.568035048987183988e-03,7.721425169443968395e-02,1.476415571429394967e-02,-5.035972969316729851e-03,-2.762817534862204230e-02,3.974734701893402333e-02,3.532819443842399182e-02,-1.415237110873779694e-02,9.347369331823457417e-02,9.359476938783618805e-02,7.069999645326149884e-02,-1.917235594078173511e-01,-1.607913305286603756e-01,-8.310213423986988202e-02,4.478848631544023184e-02,6.387813352324535343e-02,4.008228451194267850e-02,1.497406178705652791e-01,9.318412786596466657e-02,3.353208198777123811e-02,-7.958212205607294309e-02,-7.894460917128127975e-02,-4.823973943867056191e-02,-3.972297065512731679e-02,-2.078719934161208163e-02,2.839185286640006581e-03,-1.384902046014897629e-02,-6.199740146712386622e-03,3.026540384005848780e-02,8.561290678040429925e-02,8.577295066278856073e-02,3.226792205397102653e-02,-1.996910129236592613e-02,-3.522935937225130099e-02,-1.964683093664477964e-02,-3.770649743698124834e-02,-3.505137981714914752e-02,-3.144470629648322968e-02
-1.196777478373680870e+00,-1.143991476928659434e+00,-1.024943595589682621e+00,1.772599636086990282e-01,1.185673326837501651e-01,5.448023434698775341e-02,6.151524718447441004e-02,4.148598891557555429e-02,-4.102635594417910342e-02,-7.931147121789171306e-02,-3.240492306571741282e-02,3.528325889069293137e-03,6.597117107489967880e-02,2.531079468962304721e-02,3.501835165895858266e-03,-4.329588800603061810e-03,-3.195155502756135638e-03,-1.891814187136270364e-02,-1.914430759440162791e-02,1.105508307813119970e-02,3.807050084327900236e-02,-8.956424084263514551e-02,-7.211030416035274504e-02,-6.584744935659632425e-02,6.526805520075550093e-02,2.650617278395028809e-02,1.484991985067383134e-02,1.132039996174504515e-01,9.437938332598194702e-02,5.121214957950710051e-02,-6.270088528662998151e-02,-3.840936749095114067e-02,-3.315574077450983426e-02,-5.526240998000735150e-02,-5.767441082335689195e-02,-4.168738637561087562e-02,3.430037746622668568e-03,1.927939506716871629e-02,3.858334191143034109e-02,4.561430527494513693e-02,8.195129241848970320e-03,-7.621215479151338158e-03,2.673675650144134025e-02,4.212096928370016868e-02,3.064721182149880360e-02,-5.183207640709047020e-02,-3.905354369907268475e-02,-1.619759528860037273e-03
