-1.651719132239487520e+00,-1.599033887087292216e+00,-1.401320923483165171e+00,7.490140390129256254e-01,6.670661592725866118e-01,4.322535279534834851e-01,-1.531281379014022004e-01,-1.594051589653100176e-01,-1.959328297584547740e-01,-5.416105774786453796e-03,3.881236521613671414e-02,1.407641362920951378e-01,7.888665534316366412e-02,7.530075698607431589e-02,2.291754246604717563e-02,-9.091617254983473326e-03,1.928909797930386874e-02,1.028193461116947566e-01,1.141635616433811853e-02,-6.545647876487846462e-02,-2.117226774991492477e-01,-4.758432618237379286e-02,-9.555853415923738596e-04,1.039272781725959216e-01,2.458567778016804845e-02,1.986489603192962555e-02,5.680920647079529609e-03,3.392614359423360391e-03,4.820833291783121165e-03,7.760544016904329578e-04
-1.695850885506700267e+00,-1.686049788317276699e+00,-1.451742203413377563e+00,8.132410618599391627e-01,7.708672118603758783e-01,4.376769684874976529e-01,-1.723986298163964759e-01,-1.502935381179937302e-01,-6.157504156922837674e-02,-1.220071821596705186e-01,-9.717801210908416643e-02,-1.763556874847893585e-02,3.292334057894313326e-01,2.840902218008838909e-01,7.964267981337232183e-02,-7.712455214782654167e-02,-5.183421987517532713e-03,5.505581235088952835e-02,-6.481336127313967743e-02,-1.400822663746245089e-01,-2.970748748500299727e-02,-2.013719855902188494e-01,-1.524335149851994975e-01,-9.421065304866717283e-02,2.362632445679201387e-01,2.231342080057275856e-01,8.557747442990544517e-02,-4.485096739965213630e-02,-4.661606388506039922e-02,-2.900110878489725857e-03
-1.504146870666378311e+00,-1.526824816432813314e+00,-1.378136463103588172e+00,5.956260755877733626e-01,6.103207670343550051e-01,3.421925034590233561e-01,-1.156664887410814024e-01,-9.612983027408565639e-02,9.752580966058593814e-02,-9.298652393692723173e-02,-1.073651529331628995e-01,-1.546704495569311000e-01,1.256452080733723442e-01,1.519621114615457014e-01,1.185631742655682969e-01,-1.416967720176135620e-02,-4.610930907694643643e-02,-3.827420957455213157e-02,6.138621068191987135e-03,4.261447429382010654e-02,4.493052571841493065e-02,-1.760774165083859866e-01,-1.927495997644899650e-01,-1.315058887445079150e-01,1.994870027166335269e-01,1.912762953492523066e-01,6.118286566925095621e-02,-2.358848197262886776e-02,-2.681845452061445284e-02,3.829408437454617786e-02
-1.408318898735957836e+00,-1.384181437583832386e+00,-1.261782447770399829e+00,3.944705243535418515e-01,3.615107561807054948e-01,2.632330817779506837e-01,-5.396040445720119011e-02,-5.604951373616304244e-02,-2.543479441958962362e-02,5.651238286579084863e-02,3.495164379742608102e-02,-9.820211050756712245e-02,-3.800716941938882959e-02,-1.233792501187731469e-02,8.116045098815213854e-02,9.313795924615299315e-02,1.018779384200183130e-01,3.501685257590667760e-02,-3.527306730900824083e-02,-2.738710241705463039e-02,-2.323042856064137102e-02,-1.158167416551605378e-01,-1.688978424464618044e-01,-1.376804096152159929e-01,1.600374927755857379e-01,2.045130445767537886e-01,1.143451412454486449e-01,-5.254407030748831781e-02,-5.383448074256043381e-02,5.267776565970504199e-02
-1.277188235031766039e+00,-1.273490125589433308e+00,-1.201323017199912746e+00,1.906127948255877391e-01,1.846987023775969738e-01,1.808624172092897497e-01,6.840277412391908285e-02,-1.714287574729372182e-02,-1.301876553467148923e-01,-1.051740401486863374e-01,2.989692860994029242e-02,5.685358403565694829e-02,8.748947259034800528e-02,4.597370471536025432e-02,6.279625604170553654e-02,3.793408190784056805e-02,4.811885930569527459e-02,7.345850298265575729e-02,2.743128004581626284e-02,1.364056319579681764e-02,-3.758420378840799519e-02,-1.323335809840542054e-01,-1.410507724517466588e-01,-1.176206715999427166e-01,8.732883862187509894e-02,8.297036350112280134e-02,6.675796868994456068e-02,1.573000026907292112e-02,2.658220790399458064e-02,4.610718251148457347e-02
-1.153698339856244592e+00,-1.110409329222646457e+00,-1.025755799962174031e+00,3.697078529671109920e-02,-9.686786771343264182e-04,-5.574060759297733841e-02,1.145983259154486761e-01,8.615473769782942826e-02,4.753291703064464746e-02,-1.492070517799902740e-01,-1.106471768140779993e-01,-6.440828604963814985e-02,1.895580081616294321e-01,2.003411154501444913e-01,1.852764820967521542e-01,9.633562042806885495e-02,4.633435593418466086e-02,-3.906842719517664153e-02,-1.298095708694134709e-01,-7.474401134863981055e-02,3.049916222535396099e-03,-1.205552646788687621e-01,-1.655731275503874445e-01,-1.865355929967918158e-01,1.378151412598654091e-01,1.344108405957005481e-01,9.704835480338994125e-02,-2.178210161440658280e-02,-4.721799067692412054e-03,3.873079444359123907e-02
-1.103321512904001267e+00,-1.097014420806343926e+00,-1.021793625326032684e+00,1.032566511511432972e-01,1.048165297269779833e-01,8.980146797891597199e-02,3.627174073524196130e-02,4.328041566393690115e-02,-4.727007869290134751e-03,-7.341798916671211928e-02,-9.759957359744442229e-02,-5.417477850664199901e-02,3.160338835421270393e-02,4.588021495113298737e-02,1.208011574643196896e-02,3.241464471907325867e-02,1.849148855328403354e-02,-6.960420214599808558e-03,-6.633457826857934447e-02,-5.832469474555748712e-02,-9.027154547640837967e-03,6.612626478502578453e-02,4.500839770302971637e-02,-3.972345598038375808e-02,-5.059826052394927887e-02,-4.396128385704493879e-02,-5.323866891700897164e-03,2.420002198126061654e-02,3.959998000901107651e-02,3.996521881332885245e-02
-1.220742400488824098e+00,-1.254174689155406197e+00,-1.225057145713348117e+00,1.880177023556848792e-01,3.008397755835310328e-01,3.349102500999353582e-01,1.894767251382383777e-01,9.305396340433261249e-02,2.547443843401146074e-02,-3.600340885955825021e-01,-3.815284430520289871e-01,-2.850737834517359515e-01,2.885715102991958103e-01,3.664068241407238968e-01,1.931478997059614677e-01,-1.020621673300814783e-02,-6.253437745393707059e-02,9.672798602571494597e-02,-1.114080034063439778e-01,-1.145989039055581304e-01,-1.869775152935411744e-01,1.433004966218617560e-01,1.798512924969102589e-01,1.063448242123154891e-01,-2.171779081682893853e-01,-2.728406290786185018e-01,-1.650291421872269459e-01,1.104301021475672939e-01,1.457287716887570861e-01,1.056381176594924365e-01
-1.078213965344875680e+00,-1.059023320220932485e+00,-1.003477798920553443e+00,5.939284988776231955e-02,1.388546216610385582e-02,-3.295782133762412830e-02,2.535790474733417080e-02,-9.805605331727664659e-04,-2.801621551441358521e-02,-6.753586755122140128e-02,6.495220257860105130e-03,7.884147387677031826e-02,3.108673850755395290e-02,4.682166572083690075e-03,-2.734222435149547686e-02,5.645901171239051108e-02,4.597929646621325833e-02,-1.396645660520224111e-02,7.404553561246883520e-02,8.395457925411772826e-02,7.234140047672384111e-02,-1.946908626730398106e-01,-1.610745809328780198e-01,-8.419019207148688289e-02,5.971681507058818755e-02,7.193823579683338021e-02,3.981310304877547224e-02,3.447672744929456551e-02,-5.776578004350684838e-03,-9.887196801841868516e-04
-1.200348295650857100e+00,-1.143944200668997713e+00,-1.027170085410529898e+00,1.950530903527366300e-01,1.258351494005822135e-01,5.569122408352789044e-02,4.973638143552085167e-02,3.507672011989081823e-02,-4.364296923889492835e-02,-9.317352965591658986e-02,-3.774267636489381933e-02,4.328022050328031618e-03,6.971890006839352727e-02,2.676731386091188436e-02,4.530308901038605091e-03,1.265354649446599235e-02,2.765225156178768330e-03,-1.975493335581529272e-02,-2.658781377894424078e-02,9.806744515934507841e-03,4.035079386714875843e-02,-9.454045902372218424e-02,-7.436909391691237659e-02,-6.780731131274492229e-02,8.719922707510394111e-02,3.742444793526290836e-02,1.699679863192377766e-02,3.812767264015171705e-04,1.844746286971899255e-02,3.652637584042409125e-02
