-1.634791967795420353e+00,-1.589865896461310379e+00,-1.413701219825376443e+00,7.033239805694294633e-01,6.506560894905495385e-01,4.657402760323147706e-01,-1.311439588621272356e-01,-1.643618640564392386e-01,-2.197264244728355520e-01,-2.837858853079701892e-03,4.534406364095832503e-02,1.444709142907210364e-01,7.999897149820783815e-02,7.971082496041446974e-02,1.728580552484994606e-02,1.116601209064016151e-02,2.982175469291394043e-02,1.034774765267088698e-01,7.258973125979780588e-03,-5.570044215880123883e-02,-1.859312730832882732e-01,-6.544520325093750035e-02,-2.192440706496494307e-02,6.556196536179560719e-02,1.026258681721265442e-01,1.022848303349923882e-01,8.997927452673129545e-02,-1.411471689562224519e-01,-2.060691888490525370e-01,-2.010351862764109265e-01,-2.915684838501530693e-02,9.804411518104452772e-02,2.022893335214446808e-01,2.450019099319874702e-02,-5.411892746215517941e-02,-1.758395910679321772e-01,1.910715326899906086e-01,1.891256574261672430e-01,1.515435725792791122e-01,-4.054464815085610796e-02,-5.711945688904108975e-02,-1.126756033859250966e-01,-8.881553531998370721e-02,-1.887847577081691250e-02,1.651913314937322186e-01,1.911250727344969078e-02,-4.331207740406377987e-02,-1.188790522505973057e-01,-2.219514547679129340e-02,-2.695409030448426072e-03,3.265448840715082235e-02,-1.276910476948104126e-02,1.490514766896212408e-03,-2.405138250577291796e-03,3.093233928879043568e-02,2.402874669178035189e-02,1.159297172942015328e-02,7.488613853562481326e-02,6.718614893813296129e-02,-1.108668234273219033e-02,-2.314941683671111194e-01,-2.031399399264818828e-01,-5.249774796367349255e-02,2.550976191514066072e-01,2.131910610387595384e-01,6.471495182910380617e-02,-5.609886513004488928e-02,-6.835476395782681680e-02,1.250306629009422313e-03,-6.233353733141010211e-02,-2.973783645305222781e-02,-3.949046524240465428e-02,1.647008697232109700e-02,2.451609070473276947e-02,2.478870482802400521e-02,-5.370238380499049204e-03,-2.134258595183013280e-02,-1.312750646767458715e-02,-2.126623892515180046e-03,-3.743517544557279503e-03,-2.355397673772138822e-02,1.341772735400915267e-03,2.218908356686007458e-02,3.757008289372816556e-02,-3.310154491972914365e-02,-6.010461443426211997e-02,-4.692741077401417493e-02,4.200125659469852030e-02,5.323880060716087298e-02,3.896220611536996281e-02
-1.686426242317976554e+00,-1.670621406518503216e+00,-1.440718955069521190e+00,8.021831390028991704e-01,7.489959664444182375e-01,4.168289055749427319e-01,-1.972930435936431082e-01,-1.605802297918476618e-01,-4.724033823077614797e-02,-8.964097905709361713e-02,-8.010716757785035780e-02,-6.138479061092273238e-03,3.196862318155138105e-01,2.801009937270449446e-01,5.229891262974326743e-02,-6.558089719916165850e-02,-9.819414596221121352e-04,4.526494749958449859e-02,-7.524958167622862459e-02,-1.328671231910018846e-01,-9.791201880960899093e-03,-1.866261008026477430e-01,-1.575987114357594865e-01,-8.516296382207100280e-02,1.701603594075213055e-01,1.540487638540114224e-01,4.270458871767265213e-02,4.275345755377807366e-02,7.787191216588698617e-02,1.168441095297314547e-01,1.138751455933422439e-02,-4.194622250146404913e-02,-1.281851324770394984e-01,-5.395958603069648390e-02,-8.256582143003510232e-03,4.059333818466276389e-02,8.240942636848277991e-02,8.074751570934302070e-02,2.429769249907024961e-02,-1.101791951384640672e-01,-1.306996742961656910e-01,6.850791081293147733e-02,5.576317512230961199e-02,4.696502601752082506e-02,-1.492279962139230198e-01,-6.034615329212044549e-02,-5.156957751467829837e-02,9.710743579372536904e-03,7.893478070689186055e-03,2.422522954469661510e-02,1.507391936672355590e-02,1.286538947818373357e-02,-3.679180415291050110e-02,1.190044308473783494e-02,-1.774903665809909187e-02,9.362957887783344979e-02,3.841008599967875997e-02,9.634257755834010895e-02,-3.703627437244666476e-02,-6.383404975128030567e-02,-7.915671353458718362e-02,-1.456681516498457146e-02,4.074827964097491734e-02,5.874877898954558586e-02,5.873474577598980506e-02,-1.954571189754050579e-03,-9.661139851076185059e-02,-9.742209009315432044e-02,4.958497004641276157e-02,1.088326503956336261e-01,8.610148980709936284e-02,-4.997652848746703125e-02,-1.194274479829065955e-01,-6.459456765405847956e-02,-7.297635094761605046e-03,1.736426883503352780e-01,1.269546649537927063e-01,2.286642847427958897e-02,-1.769068284210409681e-01,-1.413026607633910969e-01,5.953336057550333987e-02,1.012616185495112120e-01,8.830559378894828337e-02,-5.735701052488752227e-02,5.425328355270452041e-03,-3.221738486014467939e-02,1.604249840148922260e-02,-3.392423213834984408e-02,-7.297158885007612970e-03,-2.415847071333623863e-02
-1.501657916671516713e+00,-1.525163146116375712e+00,-1.375488730443269469e+00,5.862811524117713669e-01,5.966558761810248912e-01,3.295317227617075573e-01,-1.173725025952868234e-01,-8.566167749329320347e-02,1.110751019102670378e-01,-4.932510756967344034e-02,-6.617096669689488675e-02,-1.435999383840834698e-01,8.172835502852664191e-02,1.011116602267947417e-01,1.062607956448383129e-01,-9.463169254781068213e-03,-4.858433181539364293e-02,-4.936012509511991664e-02,1.156056893176697978e-02,5.350145270088015048e-02,5.725425399262895620e-02,-1.455292962314604921e-01,-1.548446617115380175e-01,-1.246670029905865562e-01,1.615024388844013836e-01,1.422443296021034254e-01,4.198635472378488276e-02,-7.115924038551390413e-03,8.848530626814420097e-03,7.150917507257539829e-02,2.387338684776701275e-02,-2.988323414764769426e-02,-4.673334866160020612e-02,-1.272191312018395304e-01,-7.960000938999076125e-02,-2.167709483749238192e-02,5.764486067029758048e-02,9.782461119285942863e-02,4.301289285422223857e-02,6.187223276104953512e-02,-1.174740763454483472e-02,-9.760076134055866576e-03,-4.544399804384312985e-02,1.467741203742742827e-02,2.750845722509546662e-02,-1.030472120887484383e-02,-5.035544816498372517e-02,-3.900762199161414423e-02,1.212683564254775706e-02,2.706864028548262510e-03,-5.066091318063858928e-02,9.326309327515674985e-02,7.935077343111435200e-02,4.963965770538097955e-02,-7.561165867276808950e-02,6.058426371090280468e-03,1.255213906741368957e-01,5.132262178566589228e-02,-4.585755792062612413e-02,-1.496603360445202258e-01,-1.065583827770093389e-01,-5.025060427649320066e-02,8.637233923686721271e-02,6.146252978509366555e-02,9.856436415695371545e-02,-5.609877555527206794e-03,-4.721853526688411795e-02,-9.229263004683500859e-02,-4.443165453482852273e-02,1.040682448490383022e-01,9.851991550112712548e-02,1.311019087354722314e-02,-1.404700877856716046e-01,-1.409459422702044051e-01,-5.005043523839126235e-02,1.317688865266671283e-01,1.539919826249892820e-01,1.167721861664274274e-01,-7.095774740820172399e-02,-8.718265193882737685e-02,-5.846645589122115988e-02,1.437981546488493328e-02,2.279533728831435041e-02,-1.947374300961812743e-05,-4.516028638894349634e-02,-8.996995346640029867e-02,-1.182481734318014954e-01,4.688148884282988815e-02,8.187414670816504925e-02,1.080092985949485246e-01
-1.407626262832609276e+00,-1.383279054445561096e+00,-1.263057924857890368e+00,3.755415410815307609e-01,3.321653484671317491e-01,2.309523540291596733e-01,-3.301029097108360705e-02,-2.751882414635336074e-02,9.642032319767235293e-03,7.584316849147373918e-02,7.376039673663258023e-02,-7.208090191668488356e-02,-6.091332338733141533e-02,-5.273706172976756062e-02,3.596527275130769613e-02,7.222215867498399389e-02,7.329929327987319554e-02,3.348887838877944584e-02,-1.095163675890395601e-02,-1.136145646879209133e-03,-2.896498481580454289e-03,-9.863933619772487227e-02,-1.268068019000769819e-01,-9.452455160436465387e-02,1.455970629971083674e-01,1.661942545003654848e-01,6.807871836218599981e-02,-5.984966514433372881e-02,-5.516389954043249971e-02,5.368123791494596592e-02,2.339417008713847584e-02,5.496594348631592131e-02,9.188193080531255330e-02,-9.484090857376788197e-02,-1.401813634205831549e-01,-1.336144214190563007e-01,1.922689420237040647e-02,2.765923288551128470e-02,1.343795320507908293e-02,3.693459308941030722e-02,5.998050033951179971e-02,8.836428719565202206e-02,9.588357487982911154e-02,6.845596085290886479e-02,-1.439595603320984948e-02,-1.005909233925408458e-01,-1.141949054412438741e-01,-1.666666911154572328e-01,-1.383587884715915643e-02,1.900082956664858602e-02,7.750456862830265581e-02,6.464586488837112399e-02,7.227426957059940316e-02,6.875324029316474961e-02,5.316586044181326187e-02,1.008251759551323685e-02,-1.477108842982726919e-02,-1.535569832400897061e-01,-1.228309023319996834e-01,-5.636559308186826073e-02,7.822121665888639996e-02,8.372051740957969779e-02,8.458638311647424801e-02,2.632951486073160929e-02,-1.535020414187890717e-02,-7.366231247374238622e-02,-1.992425258824078241e-02,2.178761431814124974e-02,3.256449593469052523e-02,-2.154754792202422456e-02,-5.793300564074876230e-02,-2.394054047299610036e-02,-8.226842264634939839e-02,-4.298684163726562008e-02,-2.223757321090702108e-02,1.585864241265989572e-01,1.256139323073184599e-01,7.996690051862218040e-02,-7.565164993294332119e-02,2.515891780309786538e-03,5.117634898856929238e-02,-4.860878823234882073e-03,-8.783455258652080044e-02,-1.078285491861773054e-01,1.940989079542498191e-02,4.477030416753137454e-02,5.492841121348713412e-02,-6.679014295656751296e-03,-8.118367868347544508e-03,-2.882683557978478819e-02
-1.281043969245101888e+00,-1.269128116483195123e+00,-1.197043420384543255e+00,1.793666513494832082e-01,1.625213215545076861e-01,1.561883707389025988e-01,8.594783273148273728e-02,5.491115486450743807e-03,-1.114086717360385365e-01,-8.033164463717787362e-02,4.488865206731344759e-02,8.735358262376492766e-02,4.589384161629826708e-02,1.917275859287727313e-02,3.339335822108594615e-02,2.829775492615776294e-02,2.895650925502016998e-02,4.894054416522571060e-02,4.849990956679563203e-02,3.573126832655555002e-02,-1.467627088599223785e-02,-1.095298922300886602e-01,-1.196808958198316009e-01,-8.603515412505507998e-02,5.555007619914264366e-02,6.623428907508299712e-02,5.128394701816666595e-02,4.142849274701823625e-02,1.942600851885186233e-02,-1.060727028371904329e-02,4.137575941895023368e-02,3.577361014493801727e-02,5.875796823872740660e-02,-1.239318234785574263e-01,-6.156148023859715768e-02,-2.195366844782498800e-02,4.913739685402492702e-02,1.354609169054928931e-02,7.450494829678204825e-04,2.554897982731946932e-02,5.491932824546298664e-02,6.499211697735735038e-02,1.201734510657474428e-02,-2.289697418720809327e-02,-5.083688477528452293e-02,-5.312480744565570290e-02,-6.630357131594938336e-02,-7.836872047507928429e-02,4.904514527323027701e-02,5.528280156328432837e-02,1.815604740429172317e-02,7.003902066918190825e-03,2.045508197377315235e-02,6.978200799707469371e-02,-7.762026763559797850e-03,1.933647374023877551e-03,5.323918246065116600e-02,-2.931781537962000611e-02,-6.277505934835503343e-02,-1.016790934220254683e-01,-4.298930606870038883e-03,3.677519315251616405e-02,2.448909199874917120e-02,7.111342577614511440e-02,3.302204927214969638e-02,1.524813150879153825e-02,4.548048190264927099e-02,6.430435586420302219e-02,7.344254082199908051e-02,-4.669785585594160571e-02,-7.078096954483503733e-02,-1.226561454950673286e-01,-1.850800856887329093e-01,-1.073248144215168121e-01,1.379889254259630479e-02,2.426525174106831939e-01,1.439321297135518485e-01,3.574876088172013362e-03,-1.581310325668005279e-01,-7.643821914684245655e-02,6.640944034519524752e-02,-1.348811596768008381e-03,-3.767090407727193002e-02,-1.205349916165141810e-01,4.737699884855776922e-03,8.657532115670385497e-04,2.790426577058547492e-02,4.773631852969850708e-02,5.152913480309671834e-02,4.824636862546974325e-02
-1.128298239765212152e+00,-1.093187217784846066e+00,-1.011808988970079648e+00,2.433578193074853804e-02,6.062098218229335133e-04,-4.593849366128521794e-02,9.567622943299133875e-02,7.292285455770670943e-02,4.591225155756264303e-02,-1.434835212661139947e-01,-1.149417976227534582e-01,-6.952823961232369732e-02,1.913368602275096753e-01,2.068743040480766071e-01,1.908803300321468555e-01,8.352347932927052521e-02,2.009085552851362644e-02,-5.519910957958720776e-02,-1.102176761138420613e-01,-4.570675899484384630e-02,9.993753942994270528e-03,-1.320770793066884385e-01,-1.728087739760347241e-01,-1.868512658076620647e-01,1.567708877143415558e-01,1.426537283095596909e-01,9.217518104065378082e-02,-1.369832162191957775e-02,-1.278911251342099240e-03,2.868227346715754994e-02,-1.172637955969340062e-01,-8.386548189462898761e-02,-1.443770777126701654e-02,5.038051300091055812e-02,1.000359789097869309e-02,-3.110299127848693140e-02,-9.758400752505698439e-02,-7.072900292799191857e-02,-4.278442886725284527e-02,1.614566994498375374e-01,1.571011396314515307e-01,8.801539228759347466e-02,-6.072422428160418467e-02,-1.173788127491809524e-01,-1.251894524380796903e-01,3.736759023071824226e-02,8.615046819559969704e-02,8.951652517465272241e-02,-2.118015033829214952e-02,1.170957908294324203e-02,5.865712669697652898e-02,-2.322954842863710762e-02,-8.316031027838495515e-02,-9.181386761608305302e-02,7.290337752927021631e-02,1.018311288130634290e-01,5.943529440180678886e-02,3.786003082621111626e-02,-5.545293851375600845e-03,-2.967538900127882420e-02,4.274294410151682246e-03,2.224171847632438331e-02,3.205437270799232907e-02,-5.283043268920292052e-02,-5.707344294230060067e-03,5.807077190748705792e-02,-6.220168052449731588e-02,-9.120977963975768210e-02,-1.115994463079389015e-01,-1.645392818842823703e-03,8.221590823912404422e-03,4.082412903583364228e-02,1.910029938242103001e-02,1.903595059860115242e-03,-4.391746404937572207e-02,1.022902633859912175e-01,1.013976270068234486e-01,6.855049309016247872e-02,-3.237095889641391361e-02,-1.087439948408940732e-02,4.603250845575881933e-02,1.309997891832769858e-02,2.070389834284368930e-02,9.111363392925744820e-03,-7.755747968331055953e-02,-1.122111020263397985e-01,-1.134126784771940094e-01,2.424374159642088411e-02,4.442640110830101130e-02,5.556820795234956867e-02
-1.093467175650784329e+00,-1.089811480369301977e+00,-1.023391774462948156e+00,1.008008351575327144e-01,1.010894226145348657e-01,8.611791260276939475e-02,3.474532931337682984e-02,4.634049171371706216e-02,1.194216982040662879e-02,-7.197271437765116742e-02,-9.918864053163015115e-02,-6.874893993735714526e-02,2.503099780840547378e-02,4.099255118366074840e-02,2.145859918615524234e-02,3.252819694519971244e-02,1.606961055035976624e-02,-1.074918307914765267e-02,-7.175035757836077666e-02,-5.960626625096777931e-02,-1.816900775666041579e-02,7.511452275188042205e-02,5.788104630457185928e-02,-1.965894039810012206e-02,-6.129665691732349986e-02,-6.156094132045629441e-02,-2.572498084869489707e-02,8.252894430180320040e-02,1.029983708461176123e-01,9.614340049301475788e-02,-3.068859237608573612e-02,-2.790575342422827593e-02,-7.834990713589387243e-03,-5.209881238732119724e-02,-6.582949749712835308e-02,-8.916956893750790925e-02,4.752027519505382103e-03,3.105039687889220301e-02,5.355135682620309340e-02,7.637338745005622931e-02,6.845188092409806857e-02,4.485456844312318836e-02,-8.941266779347396831e-02,-1.086000490228350435e-01,-9.585520017574596097e-02,2.431500349119807350e-02,5.151203044878101267e-02,8.979959914276454402e-02,-1.359331255403914938e-02,-4.752171728740151035e-03,-7.589728428746878724e-03,-7.870046112733144333e-03,-2.127126578173977114e-02,-3.192312972773138358e-02,1.788214594892406639e-02,9.940014154606113123e-03,6.998692703916018941e-05,-2.650039384728555131e-02,-6.193614276480863962e-02,-9.750488491495715171e-02,-4.039677932917218328e-02,-7.638553725514368384e-03,3.311271022522407209e-02,4.814147995785993811e-02,5.647204516339827257e-02,6.763324765624094403e-02,1.664551671204941852e-02,-2.025776523590243697e-02,-9.266799315250426328e-02,1.999249446834617736e-02,6.439722974317557691e-02,1.034837104719977807e-01,-8.344615403584762720e-04,-4.409418303347349688e-02,-8.636167544570183541e-02,3.220097203810363962e-02,3.153242752111809488e-02,3.385435953206065302e-02,-4.549993222438859092e-02,1.361533862163944418e-02,7.766474551247015690e-02,3.464279462517146080e-02,-6.294070102226656527e-03,-4.600075484482624155e-02,-3.789274329944017361e-02,-4.181430545353608669e-02,-4.040243529337087663e-02,1.783814073748443696e-02,2.843905044691931450e-02,4.219733830217851228e-02
-1.210017207088362579e+00,-1.239307570576705819e+00,-1.215378531976984977e+00,1.620600784387856708e-01,2.686865860403445661e-01,3.179542120726199794e-01,2.078658281827095999e-01,1.222832875412502573e-01,3.623233011068225512e-02,-3.783626191328722244e-01,-4.131065957015664925e-01,-3.229759775569391866e-01,2.774093999133086519e-01,3.571092553434357386e-01,2.251675627026631377e-01,4.665666913141239963e-02,1.046728533629362641e-02,1.309813632871828226e-01,-1.454191885841183973e-01,-1.889687982904122709e-01,-2.697518212549288585e-01,1.478060569268314917e-01,2.107415204232435391e-01,1.319790204227484220e-01,-1.757371429790046680e-01,-2.233678582592155126e-01,-8.925800762448470038e-02,-9.015684697139973725e-02,-1.108639677648167315e-01,-2.039748706872575590e-01,1.337294087241373830e-01,2.369394295247558291e-01,3.276249734924164825e-01,4.162424249871142512e-02,-5.894115585686528908e-02,-1.017001534635409710e-01,-1.195719761642151727e-04,4.731254851909584558e-02,6.109163180051994241e-02,-3.898485383158449558e-02,-3.836387157075425713e-02,-8.377469959720265646e-02,1.507552029733018051e-01,9.595208830151563673e-02,1.018610998969568526e-01,-1.847711467658863516e-01,-1.036430265969388448e-01,-4.434892661160958621e-02,3.403686250821362502e-02,3.939893451467049029e-02,6.028623124827649227e-02,3.655862799843597605e-02,-2.301147544584341079e-04,-2.411927042486185571e-02,-2.351557204809753138e-02,-8.956453175044412629e-03,-3.555301035861823528e-02,6.339466045376839637e-03,-1.217581656730169250e-02,-1.031617661210379976e-02,3.597017100098945375e-02,5.807381483394315203e-02,3.969240719392910094e-02,-7.303484986779719412e-02,-8.910731025630137803e-02,-5.226200594082765910e-02,7.879352043370022041e-02,8.729996822584730476e-02,8.637423223462362132e-02,-2.018192399009438934e-02,-5.751867328025475623e-03,-2.857423434257844175e-02,-1.265883842268099024e-01,-1.455207340661265891e-01,-1.193571034383415497e-01,1.609841568442757775e-01,1.680630077571314829e-01,1.132683048423921424e-01,-6.272778137395962350e-02,-1.021779503249619636e-01,-9.750565473024010166e-02,-5.549277295026606993e-02,-3.736079820184525641e-02,5.510232679642878975e-04,3.826977844840619147e-02,6.627081698954029321e-02,6.837966392145544692e-02,2.653043030651099435e-02,9.490451262251443226e-03,-2.471987141918739056e-03
-1.079932166548930317e+00,-1.056397799742053500e+00,-1.003087897533809336e+00,4.364240079688737339e-02,-4.365379744763217204e-03,-4.872869490446936347e-02,4.377864624390771786e-02,1.448474689449563528e-02,-1.147424207246629246e-02,-4.463733966063362923e-02,2.711235375555973853e-02,7.961439811463967564e-02,3.878056930586972449e-03,-1.326768882126610344e-02,-2.840902456665445053e-02,3.639498274804367495e-02,3.018649384845003766e-02,-1.425909572047940645e-02,9.634157504536534911e-02,9.141993259769136404e-02,6.495064538290808154e-02,-1.765511599688135702e-01,-1.463550168974205312e-01,-7.396830630067427470e-02,3.289736812619938056e-02,6.101527363108765617e-02,4.027801831891683615e-02,1.400858831930113235e-01,7.832861132323894193e-02,2.347280973694229958e-02,-7.006401816272898875e-02,-7.895837465594826576e-02,-5.165291991423674733e-02,-2.556907418320896949e-02,1.116030536149358694e-03,1.280557294653730110e-02,-2.587645167542017635e-02,-8.407274982129429169e-03,3.709447937292061764e-02,7.613876781190656584e-02,7.674597563322460569e-02,3.293887928558006384e-02,-1.384025110653210044e-02,-4.476861816419988593e-02,-2.618872574694561944e-02,-6.263691981309502110e-02,-3.498225159713613114e-02,-7.149057527394700462e-02,-1.277156072246591820e-02,-3.721114110571170641e-02,-1.081908005491937982e-02,3.441701082532421657e-02,2.738001800020477966e-02,4.460960355655516074e-02,2.298026240672886369e-02,4.895481499242034656e-02,1.674289672577193577e-02,1.283176739703082575e-02,-4.241495913569448897e-03,-3.620860377032032382e-03,-1.574516880170699282e-02,-2.216883245039580341e-02,-2.925983447008592697e-02,3.093874696778181610e-02,1.889459398510693819e-02,2.186352906848866573e-02,-3.549307018110312711e-02,-1.309444065631002081e-02,-3.906395129010497430e-02,1.140718264994838339e-03,2.581953529871290967e-02,6.672887954583812953e-02,-7.886422770691051132e-02,-1.112613021845780814e-01,-8.798599055803892066e-02,1.155416760426756922e-01,9.840604441209589714e-02,7.596549171201636384e-03,-4.749260451031506181e-02,2.662221083681343484e-02,1.362201693117414125e-01,6.522892922675019474e-03,-7.242929955736422676e-03,-2.489772685624858789e-02,-6.150476141264534652e-02,-1.044317563188975478e-01,-1.078606435057368473e-01,5.352351441590601916e-02,6.072740174927614143e-02,4.790642970500968295e-02
-1.198964479300101305e+00,-1.142277058356930608e+00,-1.007108097926619150e+00,1.562284737942455648e-01,1.019952669352721525e-01,4.252218683025754675e-02,8.776383421624830983e-02,6.091697208512414363e-02,-2.844863690002430792e-02,-6.190990937491179513e-02,-2.135691709238588670e-02,1.031014508923899960e-02,4.131465358117356740e-02,8.361451113532635329e-03,-2.595462489777392023e-03,-2.086944243724265374e-02,-1.510221600367862849e-02,-3.411221014254237766e-02,2.111683897486747296e-03,2.765120635022406612e-02,4.260298306038343835e-02,-5.656546791475954711e-02,-5.474297250500137491e-02,-4.961416990148180550e-02,2.744337917426184145e-02,8.524484204917539458e-04,7.910088918900543345e-03,8.807629889932390432e-02,7.867754813733296437e-02,3.494222584581448132e-02,-3.622997609656150586e-02,-1.374717936513738560e-02,-1.937969906873051804e-02,-3.804120838624298201e-02,-5.309199108676144335e-02,-4.028234628728564332e-02,-4.448603857639822634e-03,1.098648372718195182e-02,3.138155097544587102e-02,2.806435343179116554e-02,3.633441458073207245e-03,-1.140319317359702808e-02,4.646913199339106765e-02,5.615304143185403246e-02,2.847865759233851601e-02,-1.047162282768867997e-01,-1.012977615393185066e-01,-6.469136742039063859e-02,1.154791042938905186e-02,5.546362261173888933e-03,-2.882122331342469590e-02,1.592111333146389307e-01,1.576550726405981651e-01,1.143495582201316391e-01,-9.695120411037937147e-02,-8.273024801017453411e-02,-3.700412155646980693e-03,-7.993667610728084905e-02,-7.923171864589385882e-02,-6.916370514680390824e-02,-1.723341306214121529e-02,-1.183538737516412823e-02,-2.247961119085172682e-02,7.723539060943243606e-02,7.823998444684064635e-02,7.709094473243155443e-02,2.740918728764631454e-02,-1.647031501321809949e-02,-3.405794586751369202e-02,-3.804326539960516812e-02,-3.076795775357462487e-03,5.040210303412914414e-03,-6.926007379662664498e-02,-5.571062782160268734e-02,-6.760936661474216403e-02,1.322047634361834256e-01,7.618909382689492693e-02,2.962163977494496753e-02,-8.234858361272678895e-02,-4.510933965688826430e-02,3.873680172548239764e-02,2.863336301280127328e-03,-2.004089603255261587e-02,-5.955903881901935398e-02,2.503851542262042207e-03,4.086404327491657135e-02,6.072723923592705797e-02,1.515128407965865044e-02,8.174280422769301252e-03,1.940264203901161805e-02
