-1.057561110821978012e+00,-9.944744677528581933e-01,-9.423134991455072162e-01,3.813905621196426315e-02,-2.436006132404227101e-02,-5.821976856507656006e-02,8.705223384921832730e-02,1.142389637897841953e-01,1.186803587578194874e-01,-1.507053962407154946e-01,-1.928654148476659502e-01,-2.086513105238414767e-01,1.208956797124792204e-01,1.011885370723199923e-01,6.848119505915466199e-02,-3.772740571765493406e-02,-3.649132641217147331e-03,2.208511085364904536e-02
-1.282764190886227729e+00,-1.254883314994476251e+00,-1.210047502800640995e+00,3.181101743545491356e-01,2.544253604165503946e-01,1.750489743903513584e-01,-2.446953028425427265e-02,1.079938685733382829e-02,4.445268675648939016e-02,-2.257506584196464910e-02,-2.967399705803371035e-02,-3.147883487415426701e-02,2.525665447895156235e-02,2.218430544845418143e-02,1.583547681701309370e-02,-1.345585421974172802e-02,-2.765947041462103653e-03,6.254824047122670323e-03
-1.166866485638725859e+00,-1.122453309140220457e+00,-1.061955056339521031e+00,1.604121658212884494e-01,9.225052855370390048e-02,2.678069843578254755e-02,4.381176388545220818e-02,5.577199111600549680e-02,5.187119474207837339e-02,-1.516416403242493993e-01,-1.305643864181386393e-01,-1.088213982311568434e-01,1.515159192150810630e-01,1.345694873917724355e-01,1.156743264580064878e-01,-3.714963321813610775e-02,-2.950682192660069453e-02,-2.349415793915580683e-02
-1.172570702602262704e+00,-1.126366079079921478e+00,-1.061693940749687926e+00,1.273753154475514571e-01,9.220862383091671388e-02,5.618520216665338907e-02,9.634793435772150139e-02,5.979476544608948452e-02,1.219478593235127743e-02,-6.836397978487560034e-02,-4.216176220882955628e-02,-2.052499444353904356e-02,-1.279288038853447496e-02,-8.492341824236582237e-03,-1.650873753101050889e-03,3.010082284465055366e-02,2.509650077018573539e-02,1.555488801802502874e-02
-1.233908682758765973e+00,-1.204673041728524963e+00,-1.160950192094135858e+00,1.974698769648590702e-01,1.429835262783831773e-01,9.549926249339739381e-02,4.960304019736399422e-02,4.651098016505667010e-02,3.408427321376365088e-02,-1.656510030702905978e-01,-1.043852677065188334e-01,-5.802148712281278431e-02,1.675805214617254180e-01,9.817731079726171872e-02,4.369634461660623637e-02,-1.498793346441803544e-02,2.147922737201124824e-02,4.577083303011771076e-02
-1.241844770335717829e+00,-1.171801260689588231e+00,-1.084394100653938597e+00,1.901717647729742056e-01,1.190631867937279459e-01,5.197076236670298416e-02,1.164082565334835923e-01,8.663401785538754618e-02,4.253925357971889004e-02,-9.515305133164631002e-02,-5.192417707550182893e-02,-1.967565835620771822e-02,7.954476605166754810e-02,8.145497901104976901e-02,7.623666647804443197e-02,-4.904093273397769348e-02,-6.335958388625700932e-02,-6.662483032321805942e-02
-1.327118987483407064e+00,-1.330182509678663916e+00,-1.288712982821130337e+00,3.525213432879406028e-01,3.552724052412840061e-01,3.060825315340835462e-01,-8.108878171723876704e-02,-8.897560737821043342e-02,-9.185328110206135432e-02,-9.566869836793302773e-02,-8.162912203916744547e-02,-3.880166757809448003e-02,1.600307349733356976e-01,1.554145506032633961e-01,1.131808553119650063e-01,-8.534959229712934387e-03,-9.782512099510637729e-03,2.029492534822100055e-04
-1.065702573811440068e+00,-1.073483919271211118e+00,-1.072880421458292100e+00,5.320544982671022993e-02,8.032242403732564595e-02,1.111749639566656650e-01,3.113670428521723640e-02,-5.572772730113366609e-03,-4.843228678713908109e-02,-1.509066028340875776e-01,-1.236787463761034878e-01,-9.294875319312453921e-02,1.345614856775946555e-01,1.126662928919032608e-01,8.442097238160742312e-02,-2.230437669046876972e-03,9.801252009913961893e-03,1.871557118230652086e-02
-1.652068200756771077e+00,-1.621840527028110657e+00,-1.571364364828187865e+00,7.504747992522372568e-01,7.027787792462678595e-01,6.343664399903572448e-01,-1.531191215680688944e-01,-1.592114466955783514e-01,-1.703677226707097370e-01,-9.470302093403718674e-03,1.766576300856936843e-02,5.497446955606129226e-02,8.715866278202777373e-02,9.163084347206049141e-02,8.526135187725153441e-02,-2.262745371420007284e-02,-3.071873809785660714e-02,-3.262857675454767376e-02
-1.707839016785345887e+00,-1.720511460192465369e+00,-1.674227637328355112e+00,8.645938040282001857e-01,8.728016297078390329e-01,7.837154932871845947e-01,-2.136787457239408827e-01,-2.220450240176852497e-01,-1.836228004056555674e-01,-1.723943948989922481e-01,-1.609772737391552133e-01,-1.292677314918262432e-01,4.166052790286966512e-01,4.194938134497283033e-01,3.558662243131465175e-01,-1.870204668575078111e-01,-1.885376518260265533e-01,-1.522726726553779719e-01
-1.517553902848231218e+00,-1.540619518109583197e+00,-1.515086018542602497e+00,6.071346472232225233e-01,6.351363697027895272e-01,5.740227978667054032e-01,-1.261611233228020490e-01,-1.242878306478279876e-01,-6.007932603003054983e-02,-1.039075912226295473e-01,-1.117688715640915847e-01,-1.415330467165707984e-01,1.380630088383228982e-01,1.571020290630779082e-01,1.656736517353921689e-01,2.629563642966205577e-03,-1.540314503292079633e-02,-2.287726767785073362e-02
-1.403608379866887468e+00,-1.390486882475061581e+00,-1.365615448153402633e+00,3.922433225499405429e-01,3.735519563080836880e-01,3.408291679721615064e-01,-6.140734912568274195e-02,-6.856121121465215407e-02,-6.021527075580389299e-02,6.166370854382453859e-02,5.328834334211855761e-02,1.523331522274576008e-02,-3.004125151885774642e-02,-1.703983489779013066e-02,1.645196108290625236e-02,4.138374377207722915e-02,4.942377841113076986e-02,5.344333442591041317e-02
-1.279477334339496064e+00,-1.280614087816794866e+00,-1.262863819198288606e+00,1.912503519882108871e-01,1.884839745557851665e-01,1.875466488543614252e-01,6.525017260602984648e-02,9.595346587508331304e-03,-5.287333731572770035e-02,-1.167009538133551572e-01,-1.932674553911936655e-02,3.690716287483754993e-02,9.690816367075087701e-02,5.699718971288310343e-02,5.000689062300982257e-02,4.297493338177373057e-02,4.504375215894269868e-02,4.141545608239273479e-02
-1.158365827444103768e+00,-1.132750668679630923e+00,-1.103762321333984886e+00,7.536023062996373423e-02,4.744750753447893321e-02,1.861762419167363111e-02,8.111985522996773001e-02,7.546802086292943301e-02,6.974574779484335463e-02,-1.596474536957602497e-01,-1.444451423847941673e-01,-1.269293265087466371e-01,2.212048628566406494e-01,2.255571050714062498e-01,2.188735714546842237e-01,-5.943821030668783312e-02,-7.108361169063970308e-02,-7.638801448600776589e-02
-1.100838029308420563e+00,-1.100741858693369490e+00,-1.088657410603766973e+00,9.970632021879176354e-02,1.053608958432003528e-01,1.170899439326907737e-01,3.604096161727585179e-02,4.009110519814117896e-02,2.456989574574548404e-02,-7.004741162123376275e-02,-8.753234723169604770e-02,-8.474038443625618588e-02,3.006100718804372712e-02,3.986352023672017075e-02,3.592523683860118083e-02,5.275075502194177465e-03,3.132896028163273828e-03,-4.045665304593821024e-03
-1.213782278868288822e+00,-1.238508664121404479e+00,-1.247987229944897303e+00,1.857607702196461819e-01,2.637850422393667182e-01,3.112678867024321061e-01,1.734111913277515959e-01,1.132644948841265986e-01,8.055975189978178963e-02,-3.202629663226190804e-01,-3.446626991918372851e-01,-3.557006255182089127e-01,2.436181028688571559e-01,2.992893965602073658e-01,3.105315400072992671e-01,-6.850372072510513277e-02,-9.295309671861141931e-02,-9.850710444544205635e-02
-1.074640650131858166e+00,-1.059379062840408281e+00,-1.043603443586574198e+00,6.685839515184033299e-02,2.702986532450035728e-02,7.324778346271600474e-03,1.831763465547668265e-02,4.672208474892421137e-03,-1.365264773586112243e-02,-8.006993625237909806e-02,-2.246141552492064361e-02,2.390050535916857580e-02,4.126387502071753033e-02,1.425807136914559320e-02,-6.584920160372913917e-03,2.836595634632032431e-02,3.596654937536636343e-02,3.268429987652114038e-02
-1.201960199238778504e+00,-1.163869084614465033e+00,-1.114441572156176230e+00,2.015120530293732504e-01,1.502426822978317755e-01,1.051780705400366528e-01,4.513199194187580282e-02,4.129123024829068483e-02,1.835616922553886393e-02,-9.758947990876278011e-02,-5.861790086343059147e-02,-2.542579596006091722e-02,8.423691235888808304e-02,4.680585821790347184e-02,2.290003583082084876e-02,-3.124461999896514797e-02,-1.578415859640165675e-02,-6.513281484509665133e-03
-1.057561110821978012e+00,-9.944744677528581933e-01,-9.423134991455072162e-01,3.813905621196426315e-02,-2.436006132404227101e-02,-5.821976856507656006e-02,8.705223384921832730e-02,1.142389637897841953e-01,1.186803587578194874e-01,-1.507053962407154946e-01,-1.928654148476659502e-01,-2.086513105238414767e-01,1.208956797124792204e-01,1.011885370723199923e-01,6.848119505915466199e-02,-3.772740571765493406e-02,-3.649132641217147331e-03,2.208511085364904536e-02
-1.282764190886227729e+00,-1.254883314994476251e+00,-1.210047502800640995e+00,3.181101743545491356e-01,2.544253604165503946e-01,1.750489743903513584e-01,-2.446953028425427265e-02,1.079938685733382829e-02,4.445268675648939016e-02,-2.257506584196464910e-02,-2.967399705803371035e-02,-3.147883487415426701e-02,2.525665447895156235e-02,2.218430544845418143e-02,1.583547681701309370e-02,-1.345585421974172802e-02,-2.765947041462103653e-03,6.254824047122670323e-03
-1.166866485638725859e+00,-1.122453309140220457e+00,-1.061955056339521031e+00,1.604121658212884494e-01,9.225052855370390048e-02,2.678069843578254755e-02,4.381176388545220818e-02,5.577199111600549680e-02,5.187119474207837339e-02,-1.516416403242493993e-01,-1.305643864181386393e-01,-1.088213982311568434e-01,1.515159192150810630e-01,1.345694873917724355e-01,1.156743264580064878e-01,-3.714963321813610775e-02,-2.950682192660069453e-02,-2.349415793915580683e-02
-1.172570702602262704e+00,-1.126366079079921478e+00,-1.061693940749687926e+00,1.273753154475514571e-01,9.220862383091671388e-02,5.618520216665338907e-02,9.634793435772150139e-02,5.979476544608948452e-02,1.219478593235127743e-02,-6.836397978487560034e-02,-4.216176220882955628e-02,-2.052499444353904356e-02,-1.279288038853447496e-02,-8.492341824236582237e-03,-1.650873753101050889e-03,3.010082284465055366e-02,2.509650077018573539e-02,1.555488801802502874e-02
-1.233908682758765973e+00,-1.204673041728524963e+00,-1.160950192094135858e+00,1.974698769648590702e-01,1.429835262783831773e-01,9.549926249339739381e-02,4.960304019736399422e-02,4.651098016505667010e-02,3.408427321376365088e-02,-1.656510030702905978e-01,-1.043852677065188334e-01,-5.802148712281278431e-02,1.675805214617254180e-01,9.817731079726171872e-02,4.369634461660623637e-02,-1.498793346441803544e-02,2.147922737201124824e-02,4.577083303011771076e-02
-1.241844770335717829e+00,-1.171801260689588231e+00,-1.084394100653938597e+00,1.901717647729742056e-01,1.190631867937279459e-01,5.197076236670298416e-02,1.164082565334835923e-01,8.663401785538754618e-02,4.253925357971889004e-02,-9.515305133164631002e-02,-5.192417707550182893e-02,-1.967565835620771822e-02,7.954476605166754810e-02,8.145497901104976901e-02,7.623666647804443197e-02,-4.904093273397769348e-02,-6.335958388625700932e-02,-6.662483032321805942e-02
-1.327118987483407064e+00,-1.330182509678663916e+00,-1.288712982821130337e+00,3.525213432879406028e-01,3.552724052412840061e-01,3.060825315340835462e-01,-8.108878171723876704e-02,-8.897560737821043342e-02,-9.185328110206135432e-02,-9.566869836793302773e-02,-8.162912203916744547e-02,-3.880166757809448003e-02,1.600307349733356976e-01,1.554145506032633961e-01,1.131808553119650063e-01,-8.534959229712934387e-03,-9.782512099510637729e-03,2.029492534822100055e-04
-1.065702573811440068e+00,-1.073483919271211118e+00,-1.072880421458292100e+00,5.320544982671022993e-02,8.032242403732564595e-02,1.111749639566656650e-01,3.113670428521723640e-02,-5.572772730113366609e-03,-4.843228678713908109e-02,-1.509066028340875776e-01,-1.236787463761034878e-01,-9.294875319312453921e-02,1.345614856775946555e-01,1.126662928919032608e-01,8.442097238160742312e-02,-2.230437669046876972e-03,9.801252009913961893e-03,1.871557118230652086e-02
-9.650688051299345371e-01,-9.606081323930806271e-01,-9.372022623967124488e-01,-1.404375197812679221e-01,-9.959996623841321783e-02,-7.032209904520266008e-02,1.370336453058249582e-01,1.089438941995040933e-01,6.651871054424533802e-02,-7.303148658591257503e-02,-9.749179757529118084e-02,-1.019659200418987083e-01,-1.274850360404127803e-01,-1.323943755799802946e-01,-1.215219415881915177e-01,1.694086018655506509e-01,1.815083400881647990e-01,1.647640365895739201e-01
-1.189280403446342449e+00,-1.070794300841269697e+00,-9.510533703829353591e-01,7.504628694073807449e-02,-5.510134332795611767e-02,-1.407808981092553979e-01,5.794697553271346835e-02,1.146922385551417262e-01,1.068350508812723199e-01,-5.689901778976610286e-02,-7.022967534253869715e-02,-5.008902412087902489e-02,1.209248872495134047e-01,5.904191467645633629e-03,-7.240464154878741010e-02,-7.523135843145203200e-03,7.571821157355956844e-02,1.076466070842341388e-01
-8.311944942821181126e-01,-8.063446680093681040e-01,-7.614759900090299904e-01,-5.293609743368457576e-02,-9.036717314812919843e-02,-1.307521366714573530e-01,-1.067238588984010805e-01,-1.165621946250338520e-01,-1.228350423765911664e-01,-1.548727849347657781e-01,-1.281996053107044009e-01,-1.070273571678038299e-01,1.194790265343170510e-01,1.115841759575396386e-01,1.032356866809456264e-01,2.646674092768111150e-02,3.008049212705483227e-02,1.902576062983115865e-02
-9.972274739776623154e-01,-9.322176632411217634e-01,-8.501289812313939098e-01,-7.488445095120589701e-02,-1.152561393787577132e-01,-1.802667647545831420e-01,7.601022071158894389e-02,-7.449376526422590156e-03,-2.354655554711310855e-02,-1.650258651184207392e-01,-8.273700099979243439e-02,-7.668327862969484543e-02,1.554574238406989661e-01,1.557847917117821668e-01,1.679937913755109591e-01,5.836561802242158647e-03,-1.797630048394493335e-02,-3.724065088495200071e-02
-1.171393141108931113e+00,-1.200352849367883890e+00,-1.203084953910704913e+00,-1.503516584246639490e-02,1.065941790760233793e-01,1.967441344849565066e-01,1.156775261732499865e-01,3.562658652317500507e-02,-3.077341804601458480e-02,-2.918797759120489790e-02,-4.325979144008189337e-02,-5.925392570367792044e-02,7.176682985172980200e-02,6.266798593354455660e-02,6.917386494390534435e-02,2.844864555003445011e-02,3.894732951669094972e-02,2.735956440368004713e-02
-1.417224970515186921e+00,-1.357672709330941974e+00,-1.240627261254969804e+00,2.388174302161207574e-01,1.798575145737373038e-01,4.210154560267189566e-02,7.286275372418279939e-02,6.276023859221087353e-02,1.207296635974457744e-01,1.953414607953005422e-01,1.616456889211390635e-01,4.526040147286224113e-02,-1.548832485007188009e-01,-1.077451768730945530e-01,-2.824861450014384129e-02,6.550763612808703507e-02,6.151440584106943749e-02,6.108036975452129508e-02
-1.184159562773451579e+00,-1.122478348083454813e+00,-1.055647307417794778e+00,2.873321920434130372e-01,2.200465731405531755e-01,1.602381871036567540e-01,-1.202049789995350421e-01,-1.129530524291461613e-01,-1.216953871373151336e-01,-1.171400554282726880e-02,-2.119250349945680026e-02,-9.325828788100992001e-03,4.480799153025240289e-02,2.567451347311766954e-02,-2.640428828233153807e-02,-1.596528328153308529e-02,1.097921420359650006e-02,5.290017971935180585e-02
-1.179832289649927590e+00,-1.161022452124794491e+00,-1.134563604550534510e+00,3.555242318146301789e-02,1.288783453254692575e-02,1.421529829041034542e-03,1.408085918866662789e-01,1.490750192965408505e-01,1.366758757131004975e-01,-1.367588626688992781e-01,-1.546955284930469077e-01,-1.710215615007253664e-01,1.285211555174695652e-01,1.424641319788490790e-01,1.574090836222105383e-01,1.197315397447872888e-02,1.151534968573142935e-02,1.024561180277207273e-02
-1.057378528082889790e+00,-1.044524144071115712e+00,-1.029447967386774465e+00,1.754330888033297023e-02,-6.347413771513799562e-03,-9.672077100378696085e-03,1.340409752101791585e-01,1.417245311126327512e-01,1.282643849635175248e-01,-3.108774781156300460e-01,-2.455968232841705956e-01,-1.841685625808097415e-01,2.191593953108453841e-01,1.609109981005799328e-01,1.162368411509459437e-01,-2.406631600249083298e-03,-6.096254930992451269e-03,-2.115624841894077346e-02
-9.659582609771111272e-01,-9.183132116186402127e-01,-8.732853662043227327e-01,-8.973327297812715153e-02,-9.957329732273090261e-02,-9.209718167276691181e-02,-4.384753249809050790e-02,-9.371342228652665418e-02,-1.311926065810577191e-01,-3.653711994112231187e-02,-6.200307087475726703e-03,1.372850202783883027e-02,8.165743056043603398e-02,2.830143287086243908e-02,-1.581143544400559486e-02,5.450212867568801633e-02,8.956588475355047041e-02,9.871158395646671690e-02
-9.861749334015813551e-01,-9.348344494463043386e-01,-8.884853894809721098e-01,-6.798901158481222839e-02,-1.066664476460578020e-01,-1.148628897933949011e-01,1.910214688183662149e-02,-2.058730566195733289e-02,-6.270986978460346695e-02,-1.190118241013150696e-01,-7.721353390438534525e-02,-4.268836197960985956e-02,1.511815441060227472e-01,1.111606082714449717e-01,7.439146335090104922e-02,2.960833015374361461e-03,2.820040102549381186e-02,3.440341311369085608e-02
-1.347185672801026746e+00,-1.295717418183848890e+00,-1.204891794273541317e+00,4.052594049773892704e-01,3.287173581538087030e-01,2.338329644613941494e-01,-5.096471826195232008e-02,-3.758153804247096885e-02,-5.698865287933532059e-02,-1.097190468301996319e-01,-8.767238401961462146e-02,-4.950067512901994149e-02,1.054769750610079632e-01,8.293329814142483269e-02,6.636142916590839769e-02,-2.747397295112349001e-03,9.421271961698082439e-03,1.126736798987421420e-02
-1.210428946714248388e+00,-1.202253560433119040e+00,-1.149094394592185653e+00,1.575309217286231245e-01,1.562599901723376039e-01,1.224525301325787574e-01,1.205321548041131223e-03,5.332071486556200918e-02,8.422931207215850202e-02,2.532194604512327460e-02,-6.156321954418616377e-02,-1.354592303222415806e-01,2.000983035798401671e-02,3.511452176845304002e-02,6.260614804468681016e-02,6.485253496373988638e-03,1.922767974845641242e-02,1.535059174228241979e-02
-8.863181498904950661e-01,-8.506617787380829077e-01,-8.119412946201357562e-01,-1.010514586857565594e-01,-9.117974066995085392e-02,-8.907800631341525333e-02,6.855404523922136416e-03,-4.487600750375857206e-02,-7.871654978521447354e-02,-1.806760810440377618e-01,-1.659725520277217647e-01,-1.436482826699362891e-01,7.748568412020537255e-02,5.366640644659265158e-02,2.745792176907227433e-02,8.377521987442129725e-02,9.908027501980799789e-02,9.597564280969179962e-02
-9.919129229844920737e-01,-9.857353800202139915e-01,-9.378640814402315895e-01,-4.220904109907300424e-03,3.616501972552861859e-03,-2.187595117269830816e-02,-2.511249716236393231e-02,-1.595006519594478929e-03,1.149650558206375024e-02,2.607343788799968559e-02,-9.954836449334919860e-03,-1.775166096293550114e-02,2.945645517491336449e-03,-2.754762318869457757e-03,-3.423781143572842550e-02,-7.707415506846115004e-03,-3.518833940068332063e-03,2.856099821477549251e-04
-1.154340383872661135e+00,-1.102697507979530256e+00,-1.035883455822818711e+00,8.272410291095928792e-02,1.523650151626049221e-02,-3.708773807475379547e-02,4.949904881166530997e-03,2.333301237726279412e-02,1.007743734839601155e-02,4.093346747676197134e-02,5.317351033709143832e-02,6.312184128592528143e-02,-5.613243568758561480e-02,-9.677431403786002084e-02,-1.218405263562822721e-01,8.207448653088283974e-02,1.079097025779390817e-01,1.217607749520545068e-01
-1.123590738962988000e+00,-1.082002996945533591e+00,-1.031166108338697374e+00,9.532438269284453092e-02,4.805157554671288939e-02,6.104338584473629169e-03,-3.518602238592312415e-02,-2.423049662815908792e-02,-1.521394083433359398e-02,-4.863738287817613581e-02,-4.618613144491244549e-02,-5.428424793692478156e-02,9.743440137298188530e-02,7.845651244571387462e-02,7.213301576809806603e-02,1.476101584027055685e-02,2.599988931510205728e-02,2.249626218286838314e-02
-9.868588501500310528e-01,-9.514320681127549362e-01,-9.150839971422768393e-01,-6.157805339326267308e-02,-6.487442106605884051e-02,-7.393517930950137262e-02,-3.250093162377161449e-02,-6.331446854219707765e-02,-7.683727904533588227e-02,-8.978571515949322623e-02,-8.517934166202600910e-02,-8.826316271268921931e-02,9.891101522171708016e-03,-9.087604128011045335e-03,3.309114724610873193e-03,1.609651584438933358e-01,1.739970034810673083e-01,1.508902708516123015e-01
-1.121353094694824470e+00,-1.115748096202283213e+00,-1.108288915737031921e+00,-4.328816141484261026e-02,-2.213353708219171698e-02,1.958062333226366636e-02,1.450200298650324016e-01,1.226781027746199348e-01,7.577652258242746630e-02,-4.228569002277234729e-02,-4.379013968489598591e-02,-1.941926005636246053e-02,9.507927003017310752e-02,1.087827506700149161e-01,6.405187736468390125e-02,-3.281273562728037607e-02,-4.948269144589179103e-02,-3.143388758604725303e-02
-1.034215149718507254e+00,-1.028736345466984892e+00,-9.832372883311416567e-01,1.747895523251781144e-02,3.887950519986031750e-02,2.883954347421436876e-03,1.446901377173678317e-02,-2.048297706185686629e-02,-1.904518850012451234e-02,5.138191291641322489e-02,4.539994345116327851e-02,1.857916632099129717e-02,-1.520299240278300684e-02,-4.453546504663084826e-03,2.344392766504880751e-02,-3.376967351138031315e-02,-3.048329474989930690e-02,-4.251620969613638390e-02
-1.491402848207091791e+00,-1.456943093693436886e+00,-1.376683482851096318e+00,5.792199287721405687e-01,5.316513995893153988e-01,4.336073623354863571e-01,-1.943824138941497581e-01,-2.046022977245132990e-01,-1.955343391143057608e-01,1.040320252461265915e-01,1.344539731209078992e-01,1.357876804295751749e-01,2.899100896014553813e-02,-5.373135707947373704e-03,-2.177942532081034860e-02,-2.628556681976244869e-02,9.591961206136736130e-04,2.472455146919294924e-02
-1.080820885264389242e+00,-1.047413862411307406e+00,-1.003774061385114713e+00,5.981894210579936227e-02,2.790742653891337827e-02,-5.588839733193175403e-03,-4.958690897446896284e-02,-5.684107020925293491e-02,-5.154107155209625146e-02,3.396497117306170738e-02,2.501341571895412605e-02,3.085326029961426783e-03,-2.549472844573456159e-02,1.211070093249928120e-02,4.841332584856530147e-02,6.235153582782231724e-02,3.942436666683447194e-02,9.576951272777654844e-03
-9.724208548081771930e-01,-9.540314369022770968e-01,-9.281505262731205574e-01,8.298276375338382860e-02,9.423883865322101039e-02,1.058381284416338858e-01,-1.257737801271376077e-01,-1.003068433949184379e-01,-8.683132779734727136e-02,-1.704691955127869696e-02,-8.306716325264018597e-02,-1.212657827973938340e-01,6.722072486648592027e-02,1.052638779016202564e-01,1.266614206122333441e-01,-3.473831425531440781e-02,-6.191350971148758958e-02,-9.611139712439523142e-02
-1.133129549615329745e+00,-1.139246667257164392e+00,-1.115907504873118850e+00,5.628106686966702354e-02,3.929905331150133213e-02,2.316322933528627143e-02,7.740916762709966481e-02,1.267556182666914888e-01,1.323145961885403010e-01,-2.525883704530626148e-03,-3.350650839303630224e-02,-5.024026637189522165e-02,-7.593015909113347284e-02,-7.107689918415699415e-02,-6.363177886955931339e-02,7.806474716908448630e-02,7.792125678720801529e-02,7.442767667766606032e-02
-1.079023453450232761e+00,-1.079644281608851619e+00,-1.093688998859146499e+00,-9.770628905577175005e-02,-9.162658257556358099e-02,-2.314487541821352509e-02,1.289781977432050142e-02,-5.886006254315238884e-02,-1.580479308048521880e-01,-8.521979664976683799e-02,-1.777562833503061601e-04,9.902700055546473368e-02,3.900692432961919698e-01,4.294113969325649705e-01,3.796316317062243262e-01,-1.406641938070058440e-01,-1.988521472530433709e-01,-2.036086518546387503e-01
-1.216962411370776209e+00,-1.187148806999674289e+00,-1.139883271617002647e+00,2.488665087158481171e-01,2.202951625737843422e-01,1.752503475039701442e-01,-1.333825041079812479e-01,-1.285423588604991674e-01,-1.130824109983666892e-01,9.914867174774755210e-02,1.122942077610119271e-01,1.118092047097073022e-01,-5.382762164976594155e-02,-6.817310696043313301e-02,-7.137481660558241126e-02,5.634580241095878822e-02,5.143105711387413459e-02,3.740704719101577147e-02
